dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/29,video_view_count
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbb99d5d5d58bf5d91bfd79c391e1965/5C827EBD/t51.2885-15/e35/43820677_2160053310874186_8765303658517795236_n.jpg,12,12,"❤
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#fashion #book #tumblr #tumblrgirl #cachos #cacheada #cacheadasemtransição #intimasdaray #salonline #crespasecacheadas #blogueira #love #insta #instagood #outubrorosa #empoderamentofeminino #likeforlikes #like4likes #likeforfollow #likelike #followtrick #follow4followback #follow #seguidores #makeup #summer #bomdia #bahia #brasil",0,1906952984175027645,false,,8989380376,Bp226K5H6W9,1541546532,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/71fbeeb68292e4b49d248e13a2622796/5C70FB82/t51.2885-15/e35/s150x150/43820677_2160053310874186_8765303658517795236_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3745fb93169b6552a0360cfe323e10c3/5C69BE84/t51.2885-15/e35/s240x240/43820677_2160053310874186_8765303658517795236_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5a857a14363ed0c66713c6be1a029b4/5C69D3FA/t51.2885-15/e35/s320x320/43820677_2160053310874186_8765303658517795236_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8e902ae462d5913f193ca01109aa96f4/5C6443BD/t51.2885-15/e35/s480x480/43820677_2160053310874186_8765303658517795236_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/074637b6959556fb8612309e07cfb36b/5C835507/t51.2885-15/sh0.08/e35/s640x640/43820677_2160053310874186_8765303658517795236_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/074637b6959556fb8612309e07cfb36b/5C835507/t51.2885-15/sh0.08/e35/s640x640/43820677_2160053310874186_8765303658517795236_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbb99d5d5d58bf5d91bfd79c391e1965/5C827EBD/t51.2885-15/e35/43820677_2160053310874186_8765303658517795236_n.jpg,,,,,,summer,likeforlikes,fashion,love,bomdia,tumblrgirl,likeforfollow,crespasecacheadas,tumblr,insta,follow,likelike,cachos,cacheada,outubrorosa,blogueira,like4likes,book,intimasdaray,makeup,cacheadasemtransição,salonline,seguidores,follow4followback,brasil,instagood,empoderamentofeminino,bahia,followtrick,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7fe1c1e80ae6a84559d38f7e3c122b1/5C770A6A/t51.2885-15/e35/43052077_571575493279837_2730069321899188877_n.jpg,,,,,,,,,false,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/449fd4e2377ff9256720e2c499d32352/5C837B22/t51.2885-15/e35/43553303_146807362947021_1580489675233837946_n.jpg,3,3,"Search: 😍😍 dress 😍😍
😎DISCONT CODE: Thanks 15%OFF🎉
SHOP ON THE LINK IN👆 
#dress #fashion #girls #girlstyle #girlswear #fitfam #fitgirl #fitness #womanstyle #womanfashion #autumn #Miami #losangeles #unitedkingdom #fashionblogger  #style #photooftheday #outfitoftheday #lifestyle #instamood #canada #newyork #pink #brasil #shopping #australia #vacationmode #wiwt",0,1906952984501546716,false,,8453324222,Bp226LMle7c,1541546532,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/518ee17e2332c938ccab5e66523b4f0c/5C69CD60/t51.2885-15/e35/c0.45.360.360/s150x150/43553303_146807362947021_1580489675233837946_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c9e54302fee833697fbdff47363a929/5C75522A/t51.2885-15/e35/c0.45.360.360/s240x240/43553303_146807362947021_1580489675233837946_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9222e01e22975642524b32fc23441937/5C719990/t51.2885-15/e35/c0.45.360.360/s320x320/43553303_146807362947021_1580489675233837946_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/72cb5a2629825fba3c1e3ec4e8da2aad/5C8AAD13/t51.2885-15/e35/c0.45.360.360/43553303_146807362947021_1580489675233837946_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/72cb5a2629825fba3c1e3ec4e8da2aad/5C8AAD13/t51.2885-15/e35/c0.45.360.360/43553303_146807362947021_1580489675233837946_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/72cb5a2629825fba3c1e3ec4e8da2aad/5C8AAD13/t51.2885-15/e35/c0.45.360.360/43553303_146807362947021_1580489675233837946_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/449fd4e2377ff9256720e2c499d32352/5C837B22/t51.2885-15/e35/43553303_146807362947021_1580489675233837946_n.jpg,,,,,,womanfashion,fashion,fitfam,wiwt,autumn,australia,Miami,dress,girlswear,unitedkingdom,canada,style,outfitoftheday,girls,fitgirl,vacationmode,photooftheday,pink,losangeles,shopping,newyork,girlstyle,lifestyle,brasil,womanstyle,fitness,fashionblogger,instamood,,,,,,,,,,,false,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bb91d162de2f80deb098c1bb13e7d9d/5C8921E0/t51.2885-15/e35/44379239_632276400502651_2539844272417222861_n.jpg,3,3,"➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Publicidade 📺 @cachacasentaapua 
Ativem as notificações 🔔 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#militarismo#militar#exercitobrasileiro#exercito#lute#brasil#brasilacimadetudo#fuzileirosnavais#aeronautica#pm#rocam#infantaria#artilharia#sonho#usamilitary#army#tatico#policiamilitar#policial#policia#marinhadobrasil#marinha#fuzil#airsoft#airsoftbrasil#guerra#war#esa#bolsonaro2018#elesim
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Siga os ADMS↘️
@kvra_l 
@moonchild_1998 
@jmedeiros_02 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Nossos parceiros↘️
@fardadadafamilia 
@policiaprotege 
@grumec_br
@1_thiago_silva",0,1906952966053561683,false,,6740726134,Bp2256BAAVT,1541546530,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bb179e1652caf4beb86db11873b63a4/5C8684A2/t51.2885-15/e35/s150x150/44379239_632276400502651_2539844272417222861_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/121c2dc9814ff7c6f687f083fc501093/5C7B3FE8/t51.2885-15/e35/s240x240/44379239_632276400502651_2539844272417222861_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/45aae47590624bc4d8dbe39e39a83755/5C830152/t51.2885-15/e35/s320x320/44379239_632276400502651_2539844272417222861_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/748877ef5337babebbf1ddae27c6b9a1/5C6B1408/t51.2885-15/e35/s480x480/44379239_632276400502651_2539844272417222861_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bb91d162de2f80deb098c1bb13e7d9d/5C8921E0/t51.2885-15/e35/44379239_632276400502651_2539844272417222861_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bb91d162de2f80deb098c1bb13e7d9d/5C8921E0/t51.2885-15/e35/44379239_632276400502651_2539844272417222861_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6bb91d162de2f80deb098c1bb13e7d9d/5C8921E0/t51.2885-15/e35/44379239_632276400502651_2539844272417222861_n.jpg,,,,,,artilharia,guerra,infantaria,sonho,elesim,aeronautica,airsoftbrasil,airsoft,fuzil,tatico,marinha,brasilacimadetudo,army,exercitobrasileiro,marinhadobrasil,militarismo,esa,militar,war,pm,rocam,exercito,fuzileirosnavais,lute,bolsonaro2018,policial,brasil,policia,policiamilitar,,,,,,,,,,false,usamilitary,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6cb913d11ed7b33a1b32fceb19a6f91/5C713226/t51.2885-15/e35/43602631_499885143849586_1578398441170534400_n.jpg,0,0,"Imagine trabalhar em um ambiente com diversas vidas em risco, cercado de aparelhos, em salas fechadas, com uma rotina de trabalho intensa em jornadas de 24h e com senso de alerta
esperando uma emergência.
Assim é a vida de um médico intensivista.
Nosso trabalho é acompanhar cada mínimo detalhe da evolução do paciente. Atendemos intercorrências médicas a todo instante e, por isso, nos tornamos especialistas em sobrevivência.
Somos treinados para reanimar e atuar de forma objetiva na manutenção da vida que está em estado crítico e sensível. Aprendemos técnicas, seguimos protocolos e nos preparamos para resolver com celeridade e precisão todas as situações possíveis dentro de uma UTI.
Para cuidar de você, não estamos sozinhos. Temos ao nosso lado a tecnologia, os equipamentos, os indicadores e uma grande equipe de profissionais prontos a tomar atitudes rápidas e decisivas.
Tudo isso porque somos movidos pela sobrevivência.
Temos um amor intenso pela vida.
#AmorIntensoPelaVida#indaiatuba #uti #brasil #nutrologia",0,1906952950660489249,false,,1733847275,Bp225rrgGAh,1541546528,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e4933b5fa0db31260e1f7e0e3a693274/5C694764/t51.2885-15/e35/s150x150/43602631_499885143849586_1578398441170534400_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e79b8f6bbe83613c630f594da8e1b14/5C7D972E/t51.2885-15/e35/s240x240/43602631_499885143849586_1578398441170534400_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc5d7fcecd398786a9737656bbc80a42/5C701094/t51.2885-15/e35/s320x320/43602631_499885143849586_1578398441170534400_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8edf8786e8e839ed130a916a1fd38ff6/5C7B08CE/t51.2885-15/e35/s480x480/43602631_499885143849586_1578398441170534400_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/94afafba8af21642b10343bcd6556960/5C6AECC3/t51.2885-15/sh0.08/e35/s640x640/43602631_499885143849586_1578398441170534400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/94afafba8af21642b10343bcd6556960/5C6AECC3/t51.2885-15/sh0.08/e35/s640x640/43602631_499885143849586_1578398441170534400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6cb913d11ed7b33a1b32fceb19a6f91/5C713226/t51.2885-15/e35/43602631_499885143849586_1578398441170534400_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Indaiatuba, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,218771952,"Indaiatuba, Brazil",indaiatuba-brazil,nutrologia,indaiatuba,uti,brasil,AmorIntensoPelaVida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/67027f50a8110ca74e11f65eada5d9ed/5C712A5C/t51.2885-15/e35/43040788_565604440529300_3232064577645789048_n.jpg,0,0,"Literatura Agradável 🧐

#academy #lecordonbleu #pierreherme #gurus #culianaire #estudos #curso #confeitaria #vida #tecnicas #brasil #franca #mrbrownstonebrownie #bauru #browniebauru #tart",0,1906952952179130634,false,,5340045557,Bp225tGBQEK,1541546528,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/60e495e9c535de8c4bd142ce15dd6966/5C785A04/t51.2885-15/e35/c0.135.1080.1080/s150x150/43040788_565604440529300_3232064577645789048_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/717f5351c34696f078c5e1dc6cb92855/5C8A544E/t51.2885-15/e35/c0.135.1080.1080/s240x240/43040788_565604440529300_3232064577645789048_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b12f888c330f01995f2ab3382fc50b0d/5C889EF4/t51.2885-15/e35/c0.135.1080.1080/s320x320/43040788_565604440529300_3232064577645789048_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/07b6d57edf476431fdc2ac6a658528b5/5C87EDAE/t51.2885-15/e35/c0.135.1080.1080/s480x480/43040788_565604440529300_3232064577645789048_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ad474acf14daeaaa82cc8c0fed6071b/5C747A1F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43040788_565604440529300_3232064577645789048_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ad474acf14daeaaa82cc8c0fed6071b/5C747A1F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43040788_565604440529300_3232064577645789048_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/67027f50a8110ca74e11f65eada5d9ed/5C712A5C/t51.2885-15/e35/43040788_565604440529300_3232064577645789048_n.jpg,,,,,,brasil,bauru,confeitaria,academy,vida,franca,estudos,mrbrownstonebrownie,pierreherme,culianaire,tecnicas,lecordonbleu,curso,tart,browniebauru,gurus,,,,,,,,,,,,,,,,,,,,,,,false,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/25e94d4616ef1ed3cd7abcba3a04cd76/5C72BB7D/t51.2885-15/e35/43914138_187419492143161_8296102661879452465_n.jpg,3,3,"Sessão abençoada de hoje 😎 
Click @laripinna .
.
@stormsbr 
@cbs_ilhabela_wilson 
@surtskatesurf 
@malocafina 
@recicladosdeskate 
@ilha.tenis 
@prefeituradeilhabela .
.
#longboard #brasil #skate #surf #Ilhabela #longboard_brazil #skate #lifestyle #like #sk8 #neto",0,1906952947936190987,false,,1003777568,Bp225pJHuIL,1541546527,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d82f99d6396a0a7ecd64571ea70b1989/5C70B332/t51.2885-15/e35/c135.0.810.810/s150x150/43914138_187419492143161_8296102661879452465_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3942cdd8a61969dc09c8488e3e06842e/5C812078/t51.2885-15/e35/c135.0.810.810/s240x240/43914138_187419492143161_8296102661879452465_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/48c14224c03c87a240192add379cca68/5C6849C2/t51.2885-15/e35/c135.0.810.810/s320x320/43914138_187419492143161_8296102661879452465_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/61bb371772f117858cfe9e7edc97e1cc/5C79D098/t51.2885-15/e35/c135.0.810.810/s480x480/43914138_187419492143161_8296102661879452465_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3caa472b0bc082f43f8d1547d9e27c7/5C834238/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43914138_187419492143161_8296102661879452465_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3caa472b0bc082f43f8d1547d9e27c7/5C834238/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43914138_187419492143161_8296102661879452465_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25e94d4616ef1ed3cd7abcba3a04cd76/5C72BB7D/t51.2885-15/e35/43914138_187419492143161_8296102661879452465_n.jpg,,,,,,surf,neto,longboard_brazil,lifestyle,brasil,longboard,sk8,Ilhabela,skate,like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8102e245ae712ffe33673ed73982e449/5C7F82A0/t51.2885-15/e35/44316941_356130211622528_1130558885501861888_n.jpg,5,5,"Que tal assistir seu programa favorito com sua família em um ambiente como esse,  em sua própria casa.
⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊
Saiba mais clicando no link da bio🔝
⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊ #decoracao #eua #viagem #casapropria #sonho #familia #brasil #ferias #amigos #lardocelar #minhacasa #casadossonhos #construcao #lennarbrasil #estilodevida #arquitetura #designdeinteriores #investir #internacional #imobiliaria #imovelnovo #residencia #condominio #seguranca #qualidadedevida #moveisplanejados #wifi #descansar",1,1906952946619050948,false,,811295692,Bp225n6nOvE,1541546527,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/128fac243b078e04f5f5a627c19f6b5d/5C6D16E2/t51.2885-15/e35/s150x150/44316941_356130211622528_1130558885501861888_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c9c863453ee0d1cc99fd28c8e9a5714/5C6B2AA8/t51.2885-15/e35/s240x240/44316941_356130211622528_1130558885501861888_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7df47ee39c6a0ecc6ea1017210f87b08/5C74E212/t51.2885-15/e35/s320x320/44316941_356130211622528_1130558885501861888_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f5586c223742975f8a06bb32e7748fe9/5C7B2948/t51.2885-15/e35/s480x480/44316941_356130211622528_1130558885501861888_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8456a219feed7a6a9e9f93ad84dd84d7/5C825F45/t51.2885-15/sh0.08/e35/s640x640/44316941_356130211622528_1130558885501861888_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8456a219feed7a6a9e9f93ad84dd84d7/5C825F45/t51.2885-15/sh0.08/e35/s640x640/44316941_356130211622528_1130558885501861888_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8102e245ae712ffe33673ed73982e449/5C7F82A0/t51.2885-15/e35/44316941_356130211622528_1130558885501861888_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": ""Florida"", ""country_code"": ""US"", ""exact_city_match"": false, ""exact_region_match"": true, ""exact_country_match"": false}",true,250058337,Florida,florida,familia,estilodevida,sonho,decoracao,minhacasa,moveisplanejados,lennarbrasil,casapropria,casadossonhos,eua,designdeinteriores,residencia,internacional,imobiliaria,lardocelar,seguranca,descansar,investir,condominio,amigos,viagem,arquitetura,brasil,wifi,construcao,qualidadedevida,imovelnovo,ferias,,,,,,,,,,,false,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfca748a5c1e4284b75892e882639163/5BE4CDC5/t51.2885-15/e35/43984893_1963694526999811_6822455359077116652_n.jpg,2,2,"Olha Esse estúpidos Do Caique Aguiar E A Fernanda Comemorando A Expulsão Da Nadja, Os Piores Da Fazenda 10 Odeio, Ranço, Eles Saíram De Lá Escuraçados😡😡😡👌👊
•
•
•
#anitta #afazenda #neymar #netflix #gusttavolima #brasil #melheresdopoder #mcmirella #pocahontas #cristianoronaldo #brunamarquezine #tatawerneck #nicolasprattes #ivetesangalo #kimkardashian #mariliamendonça #marciafelipe",1,1906951537943508308,true,,8772133080,Bp22lH_AfVU,1541546527,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/84e84170efaf06dddb34477f7d5a5fbc/5BE481FA/t51.2885-15/e35/s150x150/43984893_1963694526999811_6822455359077116652_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/65b6e4ffc696d7452daf6453bb4e4191/5BE4AC7C/t51.2885-15/e35/s240x240/43984893_1963694526999811_6822455359077116652_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f33967b58cd0f00c7b19eab0cbd63e2/5BE4BE82/t51.2885-15/e35/s320x320/43984893_1963694526999811_6822455359077116652_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/85d289d4fe0ea65a609dd598f97055a4/5BE48F45/t51.2885-15/e35/s480x480/43984893_1963694526999811_6822455359077116652_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfca748a5c1e4284b75892e882639163/5BE4CDC5/t51.2885-15/e35/43984893_1963694526999811_6822455359077116652_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfca748a5c1e4284b75892e882639163/5BE4CDC5/t51.2885-15/e35/43984893_1963694526999811_6822455359077116652_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0057e3cf13b38ea69a8e94ae5b658ce6/5BE48354/t50.2886-16/45667962_2184283765166066_4395689222598557696_n.mp4,,,,,,neymar,cristianoronaldo,brasil,netflix,nicolasprattes,brunamarquezine,mcmirella,afazenda,anitta,kimkardashian,melheresdopoder,tatawerneck,mariliamendonça,ivetesangalo,gusttavolima,pocahontas,marciafelipe,,,,,,,,,,,,,,,,,,,,,,false,,0
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8176dda62ec6e01f3a3ae2c100a4c5d2/5BE432B3/t51.2885-15/e35/44676004_133332874311180_2980622635222492546_n.jpg,1,1,"🔊🎶💥 ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️
🤝Parcerias da página 🤝
@somautomotivobrasiloficial
@paredoes_the 
@equipe_som_automotivo
.......................................................
#carrosrebaixados #somautomotivonaoecrime
#somdeportamala #rebaixados
#som #paredao #paredinha #fixa #pancadao #funk #modulos #nave #brasil #ar #grave #socados #suspensaofixa #raspando #som_de_porta_mala #andandobaixo #moto #motos",0,1906952594347264162,true,,7789334407,Bp220f1lAii,1541546524,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a681ca6d5c11240ac5ffad887e3bd4aa/5BE470F1/t51.2885-15/e35/s150x150/44676004_133332874311180_2980622635222492546_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0cb4d9d6f1a4e4fc95685a6e3ba58b86/5BE498FB/t51.2885-15/e35/s240x240/44676004_133332874311180_2980622635222492546_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/118ea0153520039e8d54244196311a2a/5BE48A81/t51.2885-15/e35/s320x320/44676004_133332874311180_2980622635222492546_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1b9b4a67ed2df94c518e5d7132f8d66b/5BE45DDB/t51.2885-15/e35/s480x480/44676004_133332874311180_2980622635222492546_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8176dda62ec6e01f3a3ae2c100a4c5d2/5BE432B3/t51.2885-15/e35/44676004_133332874311180_2980622635222492546_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8176dda62ec6e01f3a3ae2c100a4c5d2/5BE432B3/t51.2885-15/e35/44676004_133332874311180_2980622635222492546_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbcb4fb3699606fce33c97463cd437e8/5BE4568A/t50.2886-16/45368126_2203691273205867_187433201726128128_n.mp4,,,,,,nave,som,moto,ar,motos,rebaixados,andandobaixo,somautomotivonaoecrime,fixa,carrosrebaixados,funk,pancadao,socados,grave,paredao,brasil,paredinha,raspando,som_de_porta_mala,somdeportamala,modulos,suspensaofixa,,,,,,,,,,,,,,,,,false,,0
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/10951e8aa16d55e324f0ddeb7353f554/5C831867/t51.2885-15/e35/43243095_352267402192216_2743711828720886988_n.jpg,2,2,"Malcom & Jordi 🔵🔴
—
#fcbarcelona #soccer #football #malcom #barca #malcomhqs #viscabarca #viscabarça #coutinho #arturovidal #leomessi #luissuarez #pique #jordialba #brazil #brasil #championsleague #intermilan #interbarça",0,1906952904716067738,false,,8414595245,Bp225A5ACOa,1541546522,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3113b59d5510930b6d10f01da9951b6f/5C69DF25/t51.2885-15/e35/s150x150/43243095_352267402192216_2743711828720886988_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/35b3ed750d3f7d040a9ad3e6bdedd1ec/5C690D6F/t51.2885-15/e35/s240x240/43243095_352267402192216_2743711828720886988_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/51462e13ea71758a40098ee0105b690f/5C7707D5/t51.2885-15/e35/s320x320/43243095_352267402192216_2743711828720886988_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e18ba101d75085a92e69391c6998caf/5C656D8F/t51.2885-15/e35/s480x480/43243095_352267402192216_2743711828720886988_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/213da31a5d94724c2b8852705322f548/5C859482/t51.2885-15/sh0.08/e35/s640x640/43243095_352267402192216_2743711828720886988_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/213da31a5d94724c2b8852705322f548/5C859482/t51.2885-15/sh0.08/e35/s640x640/43243095_352267402192216_2743711828720886988_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/10951e8aa16d55e324f0ddeb7353f554/5C831867/t51.2885-15/e35/43243095_352267402192216_2743711828720886988_n.jpg,,,,,,brazil,viscabarca,brasil,barca,malcom,intermilan,malcomhqs,football,championsleague,fcbarcelona,pique,luissuarez,interbarça,arturovidal,coutinho,jordialba,leomessi,soccer,viscabarça,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/670b9a3f8152fa23255fa71f90c0da73/5C827A50/t51.2885-15/e35/43617695_341420029767464_2666771417942052454_n.jpg,,,,,,,,,false,,
