dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/10,comments_disabled,location,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,video_view_count,urls/1,urls/2,urls/3,urls/4,urls/5
607,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/124b40a6e2139ba98a8f46499f9f7748/5C7AE92D/t51.2885-15/e35/43778975_128647644790106_5138590090819848236_n.jpg,35,35,"Esta área de coqueiral é um camping em São Miguel dos Milagres. Uma área enorme, à beira mar. É indescritível acordar com o mar de Milagres como cenário.
.
📌 Praia de São Miguel dos Milagres
🇧🇷 Maceió // Alagoas
_______________________________________
Neste verão #VouPraMaceio .
.
Imagens: Warley Rossi // @wrossiz",2,1910279794243997004,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Miguel dos Milagres"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,248537681,São Miguel dos Milagres,sao-miguel-dos-milagres,3176933089,BqCrVoNhQ1M,VouPraMaceio,,,,,,,,,,1541943118,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f87df54ea87f3ca95e61eec18aedc65d/5C7E0D55/t51.2885-15/e35/c236.0.607.607/s150x150/43778975_128647644790106_5138590090819848236_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4131660dac05252174d0f838f166cfa/5C68461F/t51.2885-15/e35/c236.0.607.607/s240x240/43778975_128647644790106_5138590090819848236_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb02b46d39e7a9df7db724d8ba8f1ae7/5C8A5AA5/t51.2885-15/e35/c236.0.607.607/s320x320/43778975_128647644790106_5138590090819848236_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d9919ad66e7c54586014cb2274c00101/5C6EB9FF/t51.2885-15/e35/c236.0.607.607/s480x480/43778975_128647644790106_5138590090819848236_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/227218c095a820e676cc4f01235fb8dc/5C6E1C51/t51.2885-15/e35/c236.0.607.607/43778975_128647644790106_5138590090819848236_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/227218c095a820e676cc4f01235fb8dc/5C6E1C51/t51.2885-15/e35/c236.0.607.607/43778975_128647644790106_5138590090819848236_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/124b40a6e2139ba98a8f46499f9f7748/5C7AE92D/t51.2885-15/e35/43778975_128647644790106_5138590090819848236_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/93d5bac90e9d3f9f01f508a0827a4673/5C6B5654/t51.2885-15/e35/43585510_296540624520494_2717405096410540241_n.jpg,1818,1818,Levanta a mão aí quem limparia esse prato rapidinho! 😋🙋,30,1910278991623065544,false,"{""street_address"": ""AL-101, km 20"", ""zip_code"": ""57039-700"", ""city_name"": ""Macei\u00f3, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,336965738,Salinas Maceió,salinas-maceio,1127275402,BqCrJ8tlY_I,,,,,,,,,,,1541943023,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1995b63b78fc7ff89d2a8d8238b8832/5C86ACC3/t51.2885-15/e35/c0.108.864.864/s150x150/43585510_296540624520494_2717405096410540241_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c959cb42788abee9faaf8683bfab67ce/5C645189/t51.2885-15/e35/c0.108.864.864/s240x240/43585510_296540624520494_2717405096410540241_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1739cbef898f5e24e7a32eb3668c961/5C7ACB33/t51.2885-15/e35/c0.108.864.864/s320x320/43585510_296540624520494_2717405096410540241_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/38346d1334143a510a7e39a55a89e711/5C6F7269/t51.2885-15/e35/c0.108.864.864/s480x480/43585510_296540624520494_2717405096410540241_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3d8cd8be211428689e7454a5c74dd3c/5C7BB8C9/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/43585510_296540624520494_2717405096410540241_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3d8cd8be211428689e7454a5c74dd3c/5C7BB8C9/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/43585510_296540624520494_2717405096410540241_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/93d5bac90e9d3f9f01f508a0827a4673/5C6B5654/t51.2885-15/e35/43585510_296540624520494_2717405096410540241_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/dd859e0eac656eb60c90318a4286c95a/5C7CFB57/t51.2885-15/e35/s1080x1080/44831385_193981881491968_2087544402960105088_n.jpg,108,108,"Será que hoje vai fazer sol? 
RESPOSTA:
É claro que sim... #partiucanoa !!!!
.
ChegaMaisBeach. .
A Sua melhor opção em Canoa Quebrada. Fone: (88) 3421-7101/7366 - (88) 9 9916-0023
.
#canoaquebrada #praia #família #momentos #canoabeach #fotos #partiuferias #goprobr #vib #chegamaisbeach #vibes #LetsGuide #Google #best #chegamais #canoa #tripadvisor #partiucanoa",0,1910276364025923053,false,,,,,,1486189326,BqCqjtklwXt,goprobr,vib,partiucanoa,Google,fotos,canoabeach,canoaquebrada,momentos,praia,vibes,1541942709,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/03c72b7947982103bb55690619650f06/5C80C347/t51.2885-15/e35/s150x150/44831385_193981881491968_2087544402960105088_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/52362f0df64a28356e9f360bde24f973/5C75740D/t51.2885-15/e35/s240x240/44831385_193981881491968_2087544402960105088_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/79eea5666e921b6d1858c28a7fac2bc8/5C8A3AB7/t51.2885-15/e35/s320x320/44831385_193981881491968_2087544402960105088_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a40e49eeacc0301706632316bd57335d/5C6A0AED/t51.2885-15/e35/s480x480/44831385_193981881491968_2087544402960105088_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d7df7e20a55054ffdbf51c576ab9046/5C76BDE0/t51.2885-15/sh0.08/e35/s640x640/44831385_193981881491968_2087544402960105088_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d7df7e20a55054ffdbf51c576ab9046/5C76BDE0/t51.2885-15/sh0.08/e35/s640x640/44831385_193981881491968_2087544402960105088_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dd859e0eac656eb60c90318a4286c95a/5C7CFB57/t51.2885-15/e35/s1080x1080/44831385_193981881491968_2087544402960105088_n.jpg,canoa,false,,chegamais,tripadvisor,família,chegamaisbeach,partiuferias,best,LetsGuide,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a2b08368e9c0be655d0c3c6165e9084/5C72FD47/t51.2885-15/e35/44301360_1154788131337594_8727886853567637082_n.jpg,38,38,Budapeste ... #happydoispelomundo #budapeste #lesteeuropeu #gratidao #buda #peste #travellers #agradecimento #basilicadesantoestevão #palavioreal ##partiuferias #amor #happydoislesteeuropeu #europafellings #europacentral#amoaeroporto #nossasferias #vacations #beardedstyle #happydois #travellers #trip #danubio #artnoveau #bauhaus #ödönlechner #budacastle #castelodebuda #palacioreal #funicular #pontedascorrentes,1,1910260511091927709,false,"{""street_address"": ""Budapest, Szent Gy\u00f6rgy t\u00e9r 2, 1014 Ungaria"", ""zip_code"": """", ""city_name"": ""Budapest, Hungary"", ""region_name"": """", ""country_code"": ""HU"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,166854190610755,Budapest Castle,budapest-castle,40899914,BqCm9BYFyqd,castelodebuda,agradecimento,gratidao,amoaeroporto,danubio,lesteeuropeu,trip,pontedascorrentes,bauhaus,peste,1541940820,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/44b0c78513a90b03e698f6da70819a63/5C636811/t51.2885-15/e35/c0.112.899.899/s150x150/44301360_1154788131337594_8727886853567637082_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7275ba46a9df0583260f544589710b25/5C882517/t51.2885-15/e35/c0.112.899.899/s240x240/44301360_1154788131337594_8727886853567637082_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b997f7ea28932acbdd44a9f711941c4/5C6B8B69/t51.2885-15/e35/c0.112.899.899/s320x320/44301360_1154788131337594_8727886853567637082_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/de98b69fed44f07b6d7323e8abf51981/5C65A22E/t51.2885-15/e35/c0.112.899.899/s480x480/44301360_1154788131337594_8727886853567637082_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6056835e84a8e685f3a95e0b3e30bcb0/5C657525/t51.2885-15/sh0.08/e35/c0.112.899.899/s640x640/44301360_1154788131337594_8727886853567637082_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6056835e84a8e685f3a95e0b3e30bcb0/5C657525/t51.2885-15/sh0.08/e35/c0.112.899.899/s640x640/44301360_1154788131337594_8727886853567637082_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a2b08368e9c0be655d0c3c6165e9084/5C72FD47/t51.2885-15/e35/44301360_1154788131337594_8727886853567637082_n.jpg,basilicadesantoestevão,false,,buda,happydoislesteeuropeu,partiuferias,budacastle,europacentral,budapeste,happydois,vacations,travellers,palavioreal,europafellings,funicular,ödönlechner,happydoispelomundo,nossasferias,palacioreal,amor,artnoveau,beardedstyle,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/46fb996ff2ee8372280e6b345f3b2f1d/5C74FEC1/t51.2885-15/e35/43913713_335680600557955_2070990387657312278_n.jpg,10,10,"Bom dia viajantes 
Www.vianeia.com.br
#partiuferias 
#partiuvianeia✈✈",0,1910215282618875559,false,"{""street_address"": ""Rua Samuel Fragoso Coimbra,422 sala 01"", ""zip_code"": ""13271-280"", ""city_name"": ""Valinhos"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1008730844,Vianeia Turismo,vianeia-turismo,1419737522,BqCcq3FBT6n,partiuferias,partiuvianeia,,,,,,,,,1541935428,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/09c7094c7e55d5e10f34bb58cc4ff0df/5C8A7F83/t51.2885-15/e35/s150x150/43913713_335680600557955_2070990387657312278_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/91bddade8fd07965a154a3302ab54f26/5C8843C9/t51.2885-15/e35/s240x240/43913713_335680600557955_2070990387657312278_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ffa7264c3e5e282df17f09b7321663a7/5C7DD673/t51.2885-15/e35/s320x320/43913713_335680600557955_2070990387657312278_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b10b15df57d2246a22425835477b1b52/5C82E029/t51.2885-15/e35/s480x480/43913713_335680600557955_2070990387657312278_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1bcbf7b7ef76f556e22c8b14304f082/5C771B24/t51.2885-15/sh0.08/e35/s640x640/43913713_335680600557955_2070990387657312278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1bcbf7b7ef76f556e22c8b14304f082/5C771B24/t51.2885-15/sh0.08/e35/s640x640/43913713_335680600557955_2070990387657312278_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/46fb996ff2ee8372280e6b345f3b2f1d/5C74FEC1/t51.2885-15/e35/43913713_335680600557955_2070990387657312278_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/57865ac88737ed78b9f6bde4deb00d32/5C72E75A/t51.2885-15/e35/43418853_113998439538231_926349800749546427_n.jpg,1357,1357,"Vibes de verão na porta! 🧡✈️ #partiuferias 
___________________________________________
Onde fica ❓ @macunaimabar 📍
Último da ponta do Mutá 
___________________________________________
#vivaessaexperiencia #feriasnoparaiso #jáéverão #feriasnabahia #maraú #barragrande #barragrandebahia #barratrip #macunaimabar",11,1910172770655595081,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Ponta Do Mut\u00e1, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,234836179,"Ponta Do Mutá, Bahia, Brazil",ponta-do-muta-bahia-brazil,1946969334,BqCTAOujOpJ,macunaimabar,barragrande,vivaessaexperiencia,feriasnabahia,barragrandebahia,feriasnoparaiso,jáéverão,barratrip,maraú,partiuferias,1541930360,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d36ed58325edea2a584a996ace835b71/5C6410C8/t51.2885-15/e35/s150x150/43418853_113998439538231_926349800749546427_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0dab638e3f5dc40b0ecd0c43bddac83/5C8A0B7D/t51.2885-15/e35/s240x240/43418853_113998439538231_926349800749546427_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/96a7e90135209667d6057c8b7b378d10/5C82DDC5/t51.2885-15/e35/s320x320/43418853_113998439538231_926349800749546427_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c972aa50bc744bd7841abd06ca32502/5C725399/t51.2885-15/e35/s480x480/43418853_113998439538231_926349800749546427_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/84fe01a60299a72d32e85d6c760001b9/5C894629/t51.2885-15/sh0.08/e35/s640x640/43418853_113998439538231_926349800749546427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/84fe01a60299a72d32e85d6c760001b9/5C894629/t51.2885-15/sh0.08/e35/s640x640/43418853_113998439538231_926349800749546427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/57865ac88737ed78b9f6bde4deb00d32/5C72E75A/t51.2885-15/e35/43418853_113998439538231_926349800749546427_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f92e9583f6a6c8cc8eca5142e273cb6/5C8414C1/t51.2885-15/e35/43727481_731113733923215_2068121271700403604_n.jpg,22,22,#partiuferias #rioquenteresort,1,1910166667850428212,false,,,,,,640266281,BqCRnbDBC80,rioquenteresort,partiuferias,,,,,,,,,1541929633,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/00aa605567de0d6dbc062e12ac6df696/5C7A9983/t51.2885-15/e35/s150x150/43727481_731113733923215_2068121271700403604_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8d0f2569ed820c7df04d63146212a89d/5C6FE6C9/t51.2885-15/e35/s240x240/43727481_731113733923215_2068121271700403604_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ff0e323a44838c2efc689c1fc56f619/5C817C73/t51.2885-15/e35/s320x320/43727481_731113733923215_2068121271700403604_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/69abacf678d3a7240f6a1c003684aa0a/5C866D29/t51.2885-15/e35/s480x480/43727481_731113733923215_2068121271700403604_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1a134334141be511f8890f1a9a00c19/5C839424/t51.2885-15/sh0.08/e35/s640x640/43727481_731113733923215_2068121271700403604_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1a134334141be511f8890f1a9a00c19/5C839424/t51.2885-15/sh0.08/e35/s640x640/43727481_731113733923215_2068121271700403604_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f92e9583f6a6c8cc8eca5142e273cb6/5C8414C1/t51.2885-15/e35/43727481_731113733923215_2068121271700403604_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ff80e9b766909e45130ddc11df2e7c1/5C87CA48/t51.2885-15/e35/s1080x1080/44208531_442315589506013_2813634019925462067_n.jpg,161,161,"Você sabe qual é a boa deste Final de Semana? .
RESPOSTA:
ChegaMaisBeach.
.
A Sua melhor opção em Canoa Quebrada. Fone: (88) 3421-7101/7366 - (88) 9 9916-0023
.
#canoaquebrada #praia #família #momentos #canoabeach #fotos #partiuferias #goprobr #vib #chegamaisbeach #vibes #LetsGuide #Google #best #chegamais #canoa #tripadvisor #partiucanoa",0,1909744003550913913,false,,,,,,1486189326,BqAxg2PlaV5,goprobr,vib,momentos,Google,fotos,canoabeach,canoaquebrada,partiucanoa,praia,vibes,1541879247,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0695b81c424410c74ff9c8aa355223ee/5C761658/t51.2885-15/e35/s150x150/44208531_442315589506013_2813634019925462067_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/df15e624647a425059079e822c836068/5C852112/t51.2885-15/e35/s240x240/44208531_442315589506013_2813634019925462067_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/42f2af90eed9ce24f3b6bbd76b937680/5C6C1FA8/t51.2885-15/e35/s320x320/44208531_442315589506013_2813634019925462067_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6c7b7aa9ce4b951b7b3ae3435b2572d/5C6D69F2/t51.2885-15/e35/s480x480/44208531_442315589506013_2813634019925462067_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca911470c5953086f9d96ad811603282/5C63F5FF/t51.2885-15/sh0.08/e35/s640x640/44208531_442315589506013_2813634019925462067_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca911470c5953086f9d96ad811603282/5C63F5FF/t51.2885-15/sh0.08/e35/s640x640/44208531_442315589506013_2813634019925462067_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3ff80e9b766909e45130ddc11df2e7c1/5C87CA48/t51.2885-15/e35/s1080x1080/44208531_442315589506013_2813634019925462067_n.jpg,canoa,false,,chegamais,tripadvisor,família,chegamaisbeach,partiuferias,best,LetsGuide,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/45f160309a78f60e85fc1f2f6743dccd/5C63B23C/t51.2885-15/e35/44622168_316108599119411_1440153327268230429_n.jpg,5548,5548,"Entre um mergulho na lagoa ou no mar, a gente escolhe os dois. 🌴",78,1909735382318543974,false,"{""street_address"": ""Macei\u00f3"", ""zip_code"": ""57030-000"", ""city_name"": ""Macei\u00f3, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,460033274346605,Praia Do Gunga,praia-do-gunga,1127275402,BqAvjZGF3Rm,,,,,,,,,,,1541878219,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3470d5b0e1f5573d9504d1e31ec54b9d/5C6691AB/t51.2885-15/e35/c0.108.864.864/s150x150/44622168_316108599119411_1440153327268230429_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8735313f2642e2b43bcd3587dd608e5/5C752EE1/t51.2885-15/e35/c0.108.864.864/s240x240/44622168_316108599119411_1440153327268230429_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f81aa06322527050fbcd9489aeb0f575/5C6CD15B/t51.2885-15/e35/c0.108.864.864/s320x320/44622168_316108599119411_1440153327268230429_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2221b874b72887e2930a49057dc779be/5C86FE01/t51.2885-15/e35/c0.108.864.864/s480x480/44622168_316108599119411_1440153327268230429_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e947b3fa1616e277732246a96d7f163b/5C774FA1/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/44622168_316108599119411_1440153327268230429_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e947b3fa1616e277732246a96d7f163b/5C774FA1/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/44622168_316108599119411_1440153327268230429_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45f160309a78f60e85fc1f2f6743dccd/5C63B23C/t51.2885-15/e35/44622168_316108599119411_1440153327268230429_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
607,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f0a3f93ec0599ed5671aa66006c42ee/5C7FD8D1/t51.2885-15/e35/42003598_316712679056723_3242598256086984147_n.jpg,21,21,"O porto de Maceió fica em um dos locais mais bonitos da cidade. Projetado entre as praias de Pajuçara e do Sobral, o porto fica ao final dos corais de Pajuçara. Do Porto é possível ter uma visão esplêndida do por do sol, e bem ao fundo a lagoa Manguaba que abastece diversos municípios além da capital na pesca artesanal.
.
📌 Porto de Maceió
🇧🇷 Maceió // Alagoas
_______________________________________
Neste verão #VouPraMaceio .
.
Imagens: Warley Rossi // @wrossiz",2,1909713730582078268,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Macei\u00f3, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213062567,"Maceió, Brazil",maceio-brazil,3176933089,BqAqoUWB-M8,VouPraMaceio,,,,,,,,,,1541875638,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/60150a84601b2fe639fb068d97bc8fcd/5C8844A9/t51.2885-15/e35/c236.0.607.607/s150x150/42003598_316712679056723_3242598256086984147_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/dbbb37cc21645d3b4d869c93034390bb/5C6E0BE3/t51.2885-15/e35/c236.0.607.607/s240x240/42003598_316712679056723_3242598256086984147_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3d246ff0e49b657b5506de5edbf24f1f/5C711359/t51.2885-15/e35/c236.0.607.607/s320x320/42003598_316712679056723_3242598256086984147_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/93ac2fc03a006c1bfdeda114d8d06581/5C7A9C03/t51.2885-15/e35/c236.0.607.607/s480x480/42003598_316712679056723_3242598256086984147_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1e6395691442cc5730a4fd683b1e43b/5C8974AD/t51.2885-15/e35/c236.0.607.607/42003598_316712679056723_3242598256086984147_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1e6395691442cc5730a4fd683b1e43b/5C8974AD/t51.2885-15/e35/c236.0.607.607/42003598_316712679056723_3242598256086984147_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f0a3f93ec0599ed5671aa66006c42ee/5C7FD8D1/t51.2885-15/e35/42003598_316712679056723_3242598256086984147_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/419572577ab5b01b830fe89f796e1f0e/5C83C50E/t51.2885-15/e35/44619026_2697517447140503_7539429750946371792_n.jpg,13,13,"Penteado E maquiagem feito por mim mesma!!!
#partiuferias
#minasgerais
#family
#lifestyle",1,1909689787573578439,false,,,,,,7607868503,BqAlL5rg6rH,minasgerais,lifestyle,partiuferias,family,,,,,,,1541872784,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e5ddc631bbd8172855e83452199d0b0/5C82C231/t51.2885-15/e35/s150x150/44619026_2697517447140503_7539429750946371792_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d0eb16c462f597126859708637f8df39/5C799437/t51.2885-15/e35/s240x240/44619026_2697517447140503_7539429750946371792_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/26a44e049bbdcf2e25d80ef37a2f3358/5C78F649/t51.2885-15/e35/s320x320/44619026_2697517447140503_7539429750946371792_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9257e3a94cad8f3aea7fbcc6f3ce8d00/5C7E940E/t51.2885-15/e35/s480x480/44619026_2697517447140503_7539429750946371792_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b12d12612c1fe331b925bd4f50530ad7/5C6A8CB4/t51.2885-15/sh0.08/e35/s640x640/44619026_2697517447140503_7539429750946371792_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b12d12612c1fe331b925bd4f50530ad7/5C6A8CB4/t51.2885-15/sh0.08/e35/s640x640/44619026_2697517447140503_7539429750946371792_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/419572577ab5b01b830fe89f796e1f0e/5C83C50E/t51.2885-15/e35/44619026_2697517447140503_7539429750946371792_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
