dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,urls/2,urls/3,location,comments_disabled,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count,tags/25,tags/26,tags/27,tags/28,tags/29
828,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd21ac3f18adcf2dd836da9038d2c4b5/5C809816/t51.2885-15/e35/45745251_307978259809799_4785962090353393664_n.jpg,0,0,#athosbulcão #ccbbrj,0,1915633554908191365,false,,,,,,39358557,BqVspGYHxqF,athosbulcão,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,,1542581336,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8824f0dea949cc27074fa70c6aef24a/5C90FE88/t51.2885-15/e35/c126.0.828.828/s150x150/45745251_307978259809799_4785962090353393664_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c437590a985e229724d1d12ffd7a2297/5C7942C2/t51.2885-15/e35/c126.0.828.828/s240x240/45745251_307978259809799_4785962090353393664_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d75c016e7b97dead81804b6e5123276c/5C722178/t51.2885-15/e35/c126.0.828.828/s320x320/45745251_307978259809799_4785962090353393664_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb190b230b9a62f8e33993403eefeaf1/5C81AA22/t51.2885-15/e35/c126.0.828.828/s480x480/45745251_307978259809799_4785962090353393664_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d10d10bc5b154a37bff86dcc4a66a075/5C6B1E82/t51.2885-15/sh0.08/e35/c126.0.828.828/s640x640/45745251_307978259809799_4785962090353393664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d10d10bc5b154a37bff86dcc4a66a075/5C6B1E82/t51.2885-15/sh0.08/e35/c126.0.828.828/s640x640/45745251_307978259809799_4785962090353393664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd21ac3f18adcf2dd836da9038d2c4b5/5C809816/t51.2885-15/e35/45745251_307978259809799_4785962090353393664_n.jpg,,,,,false,,,,,,,,,,,,
710,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e448d342501aa2fcbbb5a07fa0e87bfd/5C6BD1B5/t51.2885-15/e35/44687974_2376705939069171_8543475642996359168_n.jpg,3,3,#basquiat #ccbbrj,0,1915632193151778885,false,,,,,,39358557,BqVsVSJHUBF,ccbbrj,basquiat,,,,,,,,,,,,,,,,,,,,,,,,1542581174,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc85f600d01ae4ee5923bf9a9b2d73e1/5CB1C184/t51.2885-15/e35/c185.0.710.710a/s150x150/44687974_2376705939069171_8543475642996359168_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/21fb6ca40a699004e6707c1ad1295e9a/5C6BF682/t51.2885-15/e35/c185.0.710.710a/s240x240/44687974_2376705939069171_8543475642996359168_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6808d40f752678ee97dd834a7656f35/5CAC4EFC/t51.2885-15/e35/c185.0.710.710a/s320x320/44687974_2376705939069171_8543475642996359168_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2565affdab851d8c1e0fb3639c2d1206/5C70FABB/t51.2885-15/e35/c185.0.710.710a/s480x480/44687974_2376705939069171_8543475642996359168_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5add95e2255c35660b1e71dff0656c9e/5C7B20C3/t51.2885-15/sh0.08/e35/c185.0.710.710a/s640x640/44687974_2376705939069171_8543475642996359168_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5add95e2255c35660b1e71dff0656c9e/5C7B20C3/t51.2885-15/sh0.08/e35/c185.0.710.710a/s640x640/44687974_2376705939069171_8543475642996359168_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e448d342501aa2fcbbb5a07fa0e87bfd/5C6BD1B5/t51.2885-15/e35/44687974_2376705939069171_8543475642996359168_n.jpg,,,,,false,,,,,,,,,,,,
816,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/dce2e881021e9a6cec118e32b6fa6f98/5C69DF9D/t51.2885-15/e35/45855143_264515821085439_541097726754947072_n.jpg,5,5,#basquiat #andywarhol #ccbbrj,0,1915630291169105378,false,,,,,,39358557,BqVr5myHNXi,ccbbrj,andywarhol,basquiat,,,,,,,,,,,,,,,,,,,,,,,1542580947,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e775ee4a59d738d8122f86283662e8e3/5CAE4982/t51.2885-15/e35/c132.0.816.816a/s150x150/45855143_264515821085439_541097726754947072_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/76bba02b1dc506e20115408e3788beda/5C768D37/t51.2885-15/e35/c132.0.816.816a/s240x240/45855143_264515821085439_541097726754947072_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6839c538761e6c756a04361469642b61/5C80C08F/t51.2885-15/e35/c132.0.816.816a/s320x320/45855143_264515821085439_541097726754947072_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/774d89bdb41da004ac5abc0b07bb26cb/5CB02ED3/t51.2885-15/e35/c132.0.816.816a/s480x480/45855143_264515821085439_541097726754947072_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/742591ab28c8ed004cc3bab9d57f976e/5C6F4F77/t51.2885-15/sh0.08/e35/c132.0.816.816a/s640x640/45855143_264515821085439_541097726754947072_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/742591ab28c8ed004cc3bab9d57f976e/5C6F4F77/t51.2885-15/sh0.08/e35/c132.0.816.816a/s640x640/45855143_264515821085439_541097726754947072_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dce2e881021e9a6cec118e32b6fa6f98/5C69DF9D/t51.2885-15/e35/45855143_264515821085439_541097726754947072_n.jpg,,,,,false,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/dad1dbbc660d44d37a762e218e3dc4af/5C82CB12/t51.2885-15/e35/43526360_2207835662873983_5568538335173297902_n.jpg,425,425,"@fesoare.s .
.
. .
.
Marque já o seu ensaio:
(21) 98684-0521 @indilamacedo
.
#riodejaneiro #ccbbrj #turistando #ruiva #red #retro #ccbb #espalhecultura #exposição #modafeminina #ensaiofotografico #fotografia #retratosfemininos #ensaiofeminino #apaixonadapelafotografia #amorpelafotografia📷 #girlspower #photography #lovephoto #photoscape #rj #fefe #ensaio #canont6i #usecanon",16,1915618852857512677,false,"{""street_address"": ""Rua En\u00e9as Martins"", ""zip_code"": ""21660-320"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1020135310,Centro Cultural Banco Do Brasil,centro-cultural-banco-do-brasil,5758423150,BqVpTKBnQLl,lovephoto,ensaio,ccbb,ensaiofotografico,girlspower,photoscape,retro,photography,rj,turistando,riodejaneiro,ruiva,fefe,espalhecultura,retratosfemininos,canont6i,fotografia,ensaiofeminino,exposição,apaixonadapelafotografia,ccbbrj,amorpelafotografia,red,usecanon,modafeminina,1542579584,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/77acb3e0c1b2644fb27105e7b29169ca/5C7BE535/t51.2885-15/e35/c0.135.1080.1080a/s150x150/43526360_2207835662873983_5568538335173297902_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0fb1e1bf9f65516e57cf6642980346a/5CB04633/t51.2885-15/e35/c0.135.1080.1080a/s240x240/43526360_2207835662873983_5568538335173297902_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c07fc5a1bf48c4c9fa43d96d8796a70/5C798E4D/t51.2885-15/e35/c0.135.1080.1080a/s320x320/43526360_2207835662873983_5568538335173297902_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b799524ae5d67082e33da0d789bacb4b/5C8FBD0A/t51.2885-15/e35/c0.135.1080.1080a/s480x480/43526360_2207835662873983_5568538335173297902_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c3990dac6d321012528795df8d80797/5C90DD05/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/43526360_2207835662873983_5568538335173297902_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6c3990dac6d321012528795df8d80797/5C90DD05/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/43526360_2207835662873983_5568538335173297902_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dad1dbbc660d44d37a762e218e3dc4af/5C82CB12/t51.2885-15/e35/43526360_2207835662873983_5568538335173297902_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea806268a320d3d34e4362d8d11bc628/5C6F56D8/t51.2885-15/e35/44626711_812714059064794_302474843320335094_n.jpg,16,16,#ccbb #ccbbrj #ccbbriodejaneiro #jean #jeanbasquiat #jeanmichaelbasquiat #rio #riodejaneiro #bancodobrasil,0,1915618065240874101,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,36703681,BqVpHsgANx1,jeanbasquiat,riodejaneiro,bancodobrasil,rio,ccbb,jeanmichaelbasquiat,jean,ccbbriodejaneiro,ccbbrj,,,,,,,,,,,,,,,,,1542579490,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1a6d9b793e5d4005c8732ac23a4cc34f/5C7EAF4A/t51.2885-15/e35/s150x150/44626711_812714059064794_302474843320335094_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/150a152d866574c6356d93a184c3f4e8/5C6A40FF/t51.2885-15/e35/s240x240/44626711_812714059064794_302474843320335094_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/612ca3e10160b44b27f1382a6248e035/5C6C4C47/t51.2885-15/e35/s320x320/44626711_812714059064794_302474843320335094_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/04a914d7f9608c107ddce1872d74ef64/5C7BBA1B/t51.2885-15/e35/s480x480/44626711_812714059064794_302474843320335094_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0c39d66a761ccb94f4eade77ccdb172/5C8227AB/t51.2885-15/sh0.08/e35/s640x640/44626711_812714059064794_302474843320335094_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0c39d66a761ccb94f4eade77ccdb172/5C8227AB/t51.2885-15/sh0.08/e35/s640x640/44626711_812714059064794_302474843320335094_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea806268a320d3d34e4362d8d11bc628/5C6F56D8/t51.2885-15/e35/44626711_812714059064794_302474843320335094_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/34bdacd7ab827c8069a3ea5b7177f894/5C730AC8/t51.2885-15/e35/44707926_179523672994200_2938668213694777369_n.jpg,31,31,"Fui de novo na exposição do Basquiat...geralmente não gosto muito desse tipo de arte mais gosto muito do tipo de arte que ele fazia.

#ccbbrj #exposição #Basquiat #art",1,1915606512854042343,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,634599316,BqVmflgFwbn,exposição,art,ccbbrj,Basquiat,,,,,,,,,,,,,,,,,,,,,,1542578113,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/23c1070c4afe7fc40e9ece7c031f8939/5C8C4B8A/t51.2885-15/e35/s150x150/44707926_179523672994200_2938668213694777369_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/446c6fd1615424d4db6ba04b2b4f28f0/5CADDEC0/t51.2885-15/e35/s240x240/44707926_179523672994200_2938668213694777369_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/09e0b5efd0643bf9ab9beed4a07e9888/5C759F7A/t51.2885-15/e35/s320x320/44707926_179523672994200_2938668213694777369_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c5a478df310128b68861f989b58f34a/5C776320/t51.2885-15/e35/s480x480/44707926_179523672994200_2938668213694777369_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/11bb704efda399093f0c6d8f1a489d7e/5C7CE82D/t51.2885-15/sh0.08/e35/s640x640/44707926_179523672994200_2938668213694777369_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/11bb704efda399093f0c6d8f1a489d7e/5C7CE82D/t51.2885-15/sh0.08/e35/s640x640/44707926_179523672994200_2938668213694777369_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/34bdacd7ab827c8069a3ea5b7177f894/5C730AC8/t51.2885-15/e35/44707926_179523672994200_2938668213694777369_n.jpg,,,,,false,,,,,,,,,,,,
859,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9078ee27a3f9616f1cf63d9374fc05a1/5C8EC528/t51.2885-15/e35/44322668_263814314301885_3890003665104166130_n.jpg,22,22,"Bastidores.
O que será que o diretor tá falando?
Só sei que tá todo mundo comendo pão de queijo FORNO DE MINAS @fornodeminas_oficial  e bebendo CAFÉ 3 CORAÇÕES @3coracoes

#CiaPequod #TeatrodeAnimação #CCBBRio #CCBBRJ #teatro #theatre #theater #HeinerMuller #teatrocarioca #teatrorj #AÚtimaAventuraéaMorte",0,1915579870216186277,false,,,,,,9121382457,BqVgb4nH-ml,teatrorj,CCBBRio,theater,theatre,teatro,CiaPequod,AÚtimaAventuraéaMorte,HeinerMuller,teatrocarioca,TeatrodeAnimação,CCBBRJ,,,,,,,,,,,,,,,1542574937,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/620160910472c2f91cf3f5b9b5da8516/5CACCF2C/t51.2885-15/e35/c92.0.720.720/s150x150/44322668_263814314301885_3890003665104166130_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f2fa21f9df5c5cd4490567ee8029ff55/5C6D4F66/t51.2885-15/e35/c92.0.720.720/s240x240/44322668_263814314301885_3890003665104166130_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a87b88046d0a5e198cc96b318d5c7dc0/5C7E97DC/t51.2885-15/e35/c92.0.720.720/s320x320/44322668_263814314301885_3890003665104166130_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7a44b4c43036736bdd86adb344017d7/5C78FC86/t51.2885-15/e35/c92.0.720.720/s480x480/44322668_263814314301885_3890003665104166130_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2362ee01eed2f964de5ff68e417c6102/5CAE1F65/t51.2885-15/sh0.08/e35/c92.0.720.720/s640x640/44322668_263814314301885_3890003665104166130_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2362ee01eed2f964de5ff68e417c6102/5CAE1F65/t51.2885-15/sh0.08/e35/c92.0.720.720/s640x640/44322668_263814314301885_3890003665104166130_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9078ee27a3f9616f1cf63d9374fc05a1/5C8EC528/t51.2885-15/e35/44322668_263814314301885_3890003665104166130_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/afe8412d1e4efb4660ea64fb2e412936/5C7B202C/t51.2885-15/e35/44879267_336285943619715_8894028750615781206_n.jpg,4,4,#ccbb #exposicaojeanbasquiat #basquiat #ccbbrj #circuitocultural #exposicao #bulcao #centrodorio #errejota #riocidademaravilhosa,0,1915572678041114437,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,4862825074,BqVezOYFZdF,exposicaojeanbasquiat,errejota,circuitocultural,ccbb,riocidademaravilhosa,exposicao,bulcao,centrodorio,ccbbrj,basquiat,,,,,,,,,,,,,,,,1542574079,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e79fc6e7d1775db36013a42b362200a5/5C827B6E/t51.2885-15/e35/s150x150/44879267_336285943619715_8894028750615781206_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c397e87800d08215a30ea3db8cdbc24/5CAF7B24/t51.2885-15/e35/s240x240/44879267_336285943619715_8894028750615781206_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2074cf792986e8c500f7e0d38fa9f4d4/5C7DFC9E/t51.2885-15/e35/s320x320/44879267_336285943619715_8894028750615781206_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8954f1240ac35c47341cc3d6c608a705/5CAE93C4/t51.2885-15/e35/s480x480/44879267_336285943619715_8894028750615781206_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d69253c63527252378916aa911d2d538/5CAC18C9/t51.2885-15/sh0.08/e35/s640x640/44879267_336285943619715_8894028750615781206_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d69253c63527252378916aa911d2d538/5CAC18C9/t51.2885-15/sh0.08/e35/s640x640/44879267_336285943619715_8894028750615781206_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/afe8412d1e4efb4660ea64fb2e412936/5C7B202C/t51.2885-15/e35/44879267_336285943619715_8894028750615781206_n.jpg,,,,,false,,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/20f0e6b1047544bf0ec119055f9b54d9/5CAFAD36/t51.2885-15/e35/44666441_2282399971980983_8485698292231236131_n.jpg,31,31,"What a view!!!! Da janela do #CCBB! 
#baiadeguanabara #riodejaneiro #errejota #zerovinteum #ccbbrj #portomaravilha #cidademaravilhosa",2,1915557111929019010,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,7990680,BqVbQtTgJqC,riodejaneiro,zerovinteum,cidademaravilhosa,errejota,CCBB,portomaravilha,baiadeguanabara,ccbbrj,,,,,,,,,,,,,,,,,,1542572224,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/99b7ba3d2cb0376dcdd396b05d4412a7/5CB16CAD/t51.2885-15/e35/c0.134.1080.1080/s150x150/44666441_2282399971980983_8485698292231236131_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7d109b2ca2b7a76696997469d08f1f2/5C8420AB/t51.2885-15/e35/c0.134.1080.1080/s240x240/44666441_2282399971980983_8485698292231236131_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/43cfbbeecb0e32149944e6176dfb152f/5CADCDD5/t51.2885-15/e35/c0.134.1080.1080/s320x320/44666441_2282399971980983_8485698292231236131_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/527131da2fd760508f72706487d055c5/5C754492/t51.2885-15/e35/c0.134.1080.1080/s480x480/44666441_2282399971980983_8485698292231236131_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3330163e8fc05229cec6fa66c0162c23/5CAE7A3A/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44666441_2282399971980983_8485698292231236131_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3330163e8fc05229cec6fa66c0162c23/5CAE7A3A/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/44666441_2282399971980983_8485698292231236131_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/20f0e6b1047544bf0ec119055f9b54d9/5CAFAD36/t51.2885-15/e35/44666441_2282399971980983_8485698292231236131_n.jpg,,,,,false,,,,,,,,,,,,
1087,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a770177a79dd3d0f950f2fb6917b3052/5C73427F/t51.2885-15/e35/42995754_189041222024422_5329869179157290912_n.jpg,11,11,#ccbb #exposicaojeanbasquiat #basquiat #ccbbrj #circuitocultural #exposicao #bulcao #centrodorio #errejota #riocidademaravilhosa,0,1915555397273683578,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,4862825074,BqVa3waFIZ6,exposicaojeanbasquiat,errejota,circuitocultural,ccbb,riocidademaravilhosa,exposicao,bulcao,centrodorio,ccbbrj,basquiat,,,,,,,,,,,,,,,,1542572019,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed1e69a4a49d6c97d5fa2eca2a9c67fa/5C837B5F/t51.2885-15/e35/c0.3.1080.1080a/s150x150/42995754_189041222024422_5329869179157290912_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/892537afb363e975abc84d8267d4ddf8/5C6A9815/t51.2885-15/e35/c0.3.1080.1080a/s240x240/42995754_189041222024422_5329869179157290912_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/008619539f9feb81ec1ed01f65053fc4/5C7D71AF/t51.2885-15/e35/c0.3.1080.1080a/s320x320/42995754_189041222024422_5329869179157290912_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ba556cfe654b449fb4f5bd4b40e7a01/5C74E6F5/t51.2885-15/e35/c0.3.1080.1080a/s480x480/42995754_189041222024422_5329869179157290912_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/385e8092f710075ef8373ac885897023/5C904B37/t51.2885-15/sh0.08/e35/c0.3.1080.1080a/s640x640/42995754_189041222024422_5329869179157290912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/385e8092f710075ef8373ac885897023/5C904B37/t51.2885-15/sh0.08/e35/c0.3.1080.1080a/s640x640/42995754_189041222024422_5329869179157290912_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a770177a79dd3d0f950f2fb6917b3052/5C73427F/t51.2885-15/e35/42995754_189041222024422_5329869179157290912_n.jpg,,,,,false,,,,,,,,,,,,
1232,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aacc913dfc90a84c5746c8c8d419d449/5C768C47/t51.2885-15/e35/44322656_1912758802173043_4271475872059319351_n.jpg,26,26,"Do Cavalcanti 
#arte #obradearte #ccbb #ccbbrj #dicavalcanti",1,1915544383525095249,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,7990680,BqVYXfDggdR,ccbbrj,ccbb,obradearte,arte,dicavalcanti,,,,,,,,,,,,,,,,,,,,,1542570706,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b1e5d73951e23032482c3bbcdf532413/5CB26C99/t51.2885-15/e35/c0.76.1080.1080/s150x150/44322656_1912758802173043_4271475872059319351_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/da5d00bd2868696173ca3869aacad1d7/5C76819F/t51.2885-15/e35/c0.76.1080.1080/s240x240/44322656_1912758802173043_4271475872059319351_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ddfc7cd9c221f4d2ed5947066316c41/5C6C36E1/t51.2885-15/e35/c0.76.1080.1080/s320x320/44322656_1912758802173043_4271475872059319351_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2e07840106cabeaf4a5419bceae585f/5C7C59A6/t51.2885-15/e35/c0.76.1080.1080/s480x480/44322656_1912758802173043_4271475872059319351_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc7922ac6b65e75acaab4064e7d0e729/5C7E37DE/t51.2885-15/sh0.08/e35/c0.76.1080.1080/s640x640/44322656_1912758802173043_4271475872059319351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc7922ac6b65e75acaab4064e7d0e729/5C7E37DE/t51.2885-15/sh0.08/e35/c0.76.1080.1080/s640x640/44322656_1912758802173043_4271475872059319351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aacc913dfc90a84c5746c8c8d419d449/5C768C47/t51.2885-15/e35/44322656_1912758802173043_4271475872059319351_n.jpg,,,,,false,,,,,,,,,,,,
