dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,comments_disabled,location,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count
715,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa035e1478a02927469a72c60f904423/5C804E87/t51.2885-15/e35/44583683_250510888953966_529742648270621798_n.jpg,12,12,#riodejaneirotrip #rj #riodejaneiro #copacabana #ipanemabeach #prata #landscapephotography,1,1916231554125204066,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,6135218860,BqX0nIjBwpi,riodejaneiro,copacabana,prata,ipanemabeach,riodejaneirotrip,landscapephotography,rj,1542652623,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c367b19da18c031506d05cd91591c9b/5C833D36/t51.2885-15/e35/c182.0.715.715/s150x150/44583683_250510888953966_529742648270621798_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/19d452f4c3a87a6bff111d4925947388/5C7B5083/t51.2885-15/e35/c182.0.715.715/s240x240/44583683_250510888953966_529742648270621798_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0f7be5fcd248c1dfd32741d38108677d/5CACB53B/t51.2885-15/e35/c182.0.715.715/s320x320/44583683_250510888953966_529742648270621798_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc2a8e71ce861d6690418663de34813e/5C910867/t51.2885-15/e35/c182.0.715.715/s480x480/44583683_250510888953966_529742648270621798_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f3a4c41c21cda32d2fcf77e3e968e0/5C6DB580/t51.2885-15/sh0.08/e35/c182.0.715.715/s640x640/44583683_250510888953966_529742648270621798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f3a4c41c21cda32d2fcf77e3e968e0/5C6DB580/t51.2885-15/sh0.08/e35/c182.0.715.715/s640x640/44583683_250510888953966_529742648270621798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa035e1478a02927469a72c60f904423/5C804E87/t51.2885-15/e35/44583683_250510888953966_529742648270621798_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e10d51aa837d50ba0ddba14e9284bff/5C7B06E0/t51.2885-15/e35/44855987_2294755847262203_9054759823762831360_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9cd39f257078e8c757c20bc80855245f/5CAE3160/t51.2885-15/e35/44631398_259964497999959_6012694605820227109_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e40a5235fbee10df2f62ed8286bef83/5C71FCE6/t51.2885-15/e35/45347454_350877282342535_4226261078673760128_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a3619c5d58396db610ac2c65d8e4d21/5C800220/t51.2885-15/e35/44844615_303179183625639_116855009693694592_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2db574989d8a01565ce1e855aaca0167/5C84542F/t51.2885-15/e35/45571780_1379519412185116_6138283929799745957_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/badc5c1307d4c30a2520a277e9ce9499/5C8C523B/t51.2885-15/e35/45878879_718126425236788_8681438646670781421_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0797abe5e7c22851df608792561faa20/5CAEA09F/t51.2885-15/e35/45329234_260251641307743_2948942533193623050_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/172c3f8349dd2f4f77545f438afdb3c0/5C7DEDF3/t51.2885-15/e35/43071747_737744663242128_3834490042776164819_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d2edae7bb30f083553d6750cd0aaf3d/5C757CD2/t51.2885-15/e35/44788219_2200917083460293_265160842965183491_n.jpg,
937,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b960d11e598a53e4d1fb8572fb7ba27/5BF59BB4/t51.2885-15/e15/44612330_2201920423358206_4272866054043692491_n.jpg,30,30,"""- @deathcabforcutie - 'First time in Brazil | come back soon guys' ❤️ #Rio #riodejaneiro #rioeuteamo #rioeuamoeucuido  #cidademaravilhosa #poploadfestival #loveislove #copacabana #instagay #copacabanabeach #gayhot #ipanema #ipanemabeach #brasile #gayfollow #gaycute #gayfitness #guy #sãopaulo #model #gayguy #gayman #brasil #rj40graus #pride #instagramer #poploadgig #instaboy #men #poploadfestival2018",0,1916229796478424189,true,"{""street_address"": ""Avenida Auro Soares de Moura Andrade, 664"", ""zip_code"": ""01156-001"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,296717601,Memorial da América Latina,memorial-da-america-latina,4104064721,BqX0NjnHZR9,copacabanabeach,ipanema,copacabana,brasile,gayfollow,sãopaulo,instagramer,1542652611,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/22b1a8fbafb17b18617232268c9d40d3/5BF5657B/t51.2885-15/e15/c0.90.720.720/s150x150/44612330_2201920423358206_4272866054043692491_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1674feadf709bbbfc14467eb7c69b898/5BF5963D/t51.2885-15/e15/c0.90.720.720/s240x240/44612330_2201920423358206_4272866054043692491_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/84450060a8ee6531a683ade0e83443b9/5BF5AF43/t51.2885-15/e15/c0.90.720.720/s320x320/44612330_2201920423358206_4272866054043692491_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae4b9e479ca74474b130cd2c2ff3d5aa/5BF59804/t51.2885-15/e15/c0.90.720.720/s480x480/44612330_2201920423358206_4272866054043692491_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/97b84be6990ac903dca4cc0c575c8a46/5BF590B8/t51.2885-15/e15/c0.90.720.720/s640x640/44612330_2201920423358206_4272866054043692491_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/97b84be6990ac903dca4cc0c575c8a46/5BF590B8/t51.2885-15/e15/c0.90.720.720/s640x640/44612330_2201920423358206_4272866054043692491_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/77bb1170c76c980e5056a7093b7435de/5BF59579/t50.2886-16/46280493_1113400275494105_8780603622086934528_n.mp4,loveislove,poploadfestival2018,instaboy,instagay,rj40graus,pride,gayhot,rioeuteamo,riodejaneiro,false,,rioeuamoeucuido,ipanemabeach,men,poploadfestival,gayfitness,gaycute,gayguy,model,poploadgig,brasil,cidademaravilhosa,Rio,guy,gayman,,,,,,,,,,0
1276,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/40c05a2892a62a7e7cd3f77e33eca2f1/5C6BC912/t51.2885-15/e35/46697373_518999265282495_3307779253348726849_n.jpg,21,21,"Ipanema Beach 🏖🌴☀️🌴🏖.
.
.
.
.
Agosto en Ipanema 😊 😎 😊 @jorgecalfacollet .
#ipanemabeach #agosto18 #agostoenipanema #post #instapost #instalike #instagram",0,1916228340466314635,false,,,,,,2050450135,BqXz4XmB-2L,instagram,agosto18,instalike,ipanemabeach,agostoenipanema,post,instapost,1542652240,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ebf0702e3a43e6df809c10bdc1edc52/5C6D545D/t51.2885-15/e35/c0.98.1080.1080/s150x150/46697373_518999265282495_3307779253348726849_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f84f318623d6422d19fe628f1d198e9a/5C80C517/t51.2885-15/e35/c0.98.1080.1080/s240x240/46697373_518999265282495_3307779253348726849_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7e5b512203116cd4b777673562ed3a1/5C8ECFAD/t51.2885-15/e35/c0.98.1080.1080/s320x320/46697373_518999265282495_3307779253348726849_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/66aba692c91d0d5626299ff35a42b866/5CACCBF7/t51.2885-15/e35/c0.98.1080.1080/s480x480/46697373_518999265282495_3307779253348726849_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/435d3e6baa1de9aeefb0ad29af5bed2e/5C7FE535/t51.2885-15/sh0.08/e35/c0.98.1080.1080/s640x640/46697373_518999265282495_3307779253348726849_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/435d3e6baa1de9aeefb0ad29af5bed2e/5C7FE535/t51.2885-15/sh0.08/e35/c0.98.1080.1080/s640x640/46697373_518999265282495_3307779253348726849_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/40c05a2892a62a7e7cd3f77e33eca2f1/5C6BC912/t51.2885-15/e35/46697373_518999265282495_3307779253348726849_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b1cafaca00b21fed6fa27621a024f4d/5C73DC6F/t51.2885-15/e35/44472984_278435006034400_2215383627878582961_n.jpg,68,68,Apaixonada por essa edição da quadrosfiv na minha fotínho!! #riodejaneiro #ipanemabeach #verao #40graus #imagensquadros,0,1916223855313960357,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,948742261,BqXy3GeHj2l,imagensquadros,riodejaneiro,ipanemabeach,40graus,verao,,,1542651706,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a6105482b34405b8ef0421fd3e1ebb0/5C75932D/t51.2885-15/e35/s150x150/44472984_278435006034400_2215383627878582961_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/45348649939a2fa7db011fffd0d9ad21/5C78BE67/t51.2885-15/e35/s240x240/44472984_278435006034400_2215383627878582961_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d39925743fb1ee90e608bca0838ffd7/5C6C57DD/t51.2885-15/e35/s320x320/44472984_278435006034400_2215383627878582961_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b5f8156b86bb21ab1efeacbd692e932/5C814287/t51.2885-15/e35/s480x480/44472984_278435006034400_2215383627878582961_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/907e14cd68a02f965f781756d1474bcf/5C75E08A/t51.2885-15/sh0.08/e35/s640x640/44472984_278435006034400_2215383627878582961_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/907e14cd68a02f965f781756d1474bcf/5C75E08A/t51.2885-15/sh0.08/e35/s640x640/44472984_278435006034400_2215383627878582961_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b1cafaca00b21fed6fa27621a024f4d/5C73DC6F/t51.2885-15/e35/44472984_278435006034400_2215383627878582961_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/76fd4264c110cb368d568b00a1c07efc/5C6DA9A2/t51.2885-15/e35/46182930_286711048620129_3356876210937362133_n.jpg,9,9,"Chinelos lindos??
Temoss... 😁😁
#ipanema 
#ipanemabeach",1,1916219136409643848,false,,,,,,1747623436,BqXxybpgKtI,ipanemabeach,ipanema,,,,,,1542651143,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a70b616c157de140f8c0850872ee558f/5C6AD2E0/t51.2885-15/e35/s150x150/46182930_286711048620129_3356876210937362133_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/98f948022e12a5580a9b3680a3b4cb6d/5CAE8AAA/t51.2885-15/e35/s240x240/46182930_286711048620129_3356876210937362133_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/83113b40a211743a47c0379a905c954a/5C6FF810/t51.2885-15/e35/s320x320/46182930_286711048620129_3356876210937362133_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/13cfd0ded7f9a3ac1eebf067f55f292f/5C71F24A/t51.2885-15/e35/s480x480/46182930_286711048620129_3356876210937362133_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/76fd4264c110cb368d568b00a1c07efc/5C6DA9A2/t51.2885-15/e35/46182930_286711048620129_3356876210937362133_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/76fd4264c110cb368d568b00a1c07efc/5C6DA9A2/t51.2885-15/e35/46182930_286711048620129_3356876210937362133_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/76fd4264c110cb368d568b00a1c07efc/5C6DA9A2/t51.2885-15/e35/46182930_286711048620129_3356876210937362133_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/993669f9169393521b4b423124472d83/5C7C4DD7/t51.2885-15/e35/46364306_337308400155004_5575567593367685079_n.jpg,,,,,,,,,
937,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/62d585e65e2329699c18e8bcacd150fc/5BF57EF1/t51.2885-15/e15/44298996_1481903551913362_962648240463013773_n.jpg,31,31,"""- @deathcabforcutie - 'First time in Brazil | come back soon guys' ❤️ #Rio #riodejaneiro #rioeuteamo #rioeuamoeucuido  #cidademaravilhosa #poploadfestival #loveislove #copacabana #instagay #copacabanabeach #gayhot #ipanema #ipanemabeach #brasile #gayfollow #gaycute #gayfitness #guy #sãopaulo #model #gayguy #gayman #brasil #rj40graus #pride #instagramer #poploadgig #instaboy #men #poploadfestival2018",0,1916215292860386281,true,"{""street_address"": ""Avenida Auro Soares de Moura Andrade, 664"", ""zip_code"": ""01156-001"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,296717601,Memorial da América Latina,memorial-da-america-latina,4104064721,BqXw6gEHUvp,copacabanabeach,ipanema,copacabana,brasile,gayfollow,sãopaulo,instagramer,1542650895,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/93fc8ce8d485cfe2eb3bb421b2125400/5BF5F0F3/t51.2885-15/e15/c0.90.720.720/s150x150/44298996_1481903551913362_962648240463013773_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6ca706a9cf89728468665142c5f8443/5BF576F9/t51.2885-15/e15/c0.90.720.720/s240x240/44298996_1481903551913362_962648240463013773_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/30888fbc527fec68203a1c8b14671632/5BF59303/t51.2885-15/e15/c0.90.720.720/s320x320/44298996_1481903551913362_962648240463013773_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/05062e3d11b74f5a0ba8561cfddbb978/5BF5C099/t51.2885-15/e15/c0.90.720.720/s480x480/44298996_1481903551913362_962648240463013773_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/88f7fad862c326c587ee4a60bea55b53/5BF575EC/t51.2885-15/e15/c0.90.720.720/s640x640/44298996_1481903551913362_962648240463013773_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/88f7fad862c326c587ee4a60bea55b53/5BF575EC/t51.2885-15/e15/c0.90.720.720/s640x640/44298996_1481903551913362_962648240463013773_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee9013b51f65f31e10c73ed937b9d6d3/5BF5771C/t50.2886-16/46219691_574366662997126_823922774895493120_n.mp4,loveislove,poploadfestival2018,instaboy,instagay,rj40graus,pride,gayhot,rioeuteamo,riodejaneiro,false,,rioeuamoeucuido,ipanemabeach,men,poploadfestival,gayfitness,gaycute,gayguy,model,poploadgig,brasil,cidademaravilhosa,Rio,guy,gayman,,,,,,,,,,0
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/72280e4d15aaece4d21fbb68fab025a5/5C8FC4AF/t51.2885-15/e35/44675478_735434113478620_5514898917166253527_n.jpg,205,278,"Já imaginou acordar com essa vista em pleno feriado? 😍
.
Aproveite a oferta! Reservas feitas entre domingo e quarta durante todo o mês de Novembro com desconto.
Código Promocional: Verao2018
.
Reservas:
📞 (21)2141-4949 / (21)97150-7003
✉ reservas@praiaipanema.com.br
.
#PraiaIpanemaHotel #Ipanema #ipanemabeach #RiodeJaneiro #rj #errejota #BlackFriday #blacknovember #blacknovembro #beautifulhotels #beautifuldestinations #hotelgram #instahotel #travel #hotel #hotellovers #lifestyle #viewpoint #beautifulview #photooftheday #hospedagem #reservas #acomodation #conforto #localespecial #tarifasespeciais #viewfromtheroom #roomview #hotelroom #hotelrooms",4,1916214448463264227,false,,,,,,204658139,BqXwuNqH7nj,PraiaIpanemaHotel,viewfromtheroom,RiodeJaneiro,blacknovembro,reservas,hotelrooms,hospedagem,1542650584,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1cb17b0af41490e425c6bac1e6dd545/5C6CD0ED/t51.2885-15/e35/s150x150/44675478_735434113478620_5514898917166253527_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5db1676224cf788557465b8695722db8/5C7B0FA7/t51.2885-15/e35/s240x240/44675478_735434113478620_5514898917166253527_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/23020bcfc4a1279e8c8f5aa9bb59bb60/5C6CF41D/t51.2885-15/e35/s320x320/44675478_735434113478620_5514898917166253527_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/392bf765ce45403f66c89dc9d7a5c538/5C8C3047/t51.2885-15/e35/s480x480/44675478_735434113478620_5514898917166253527_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f5efb241a994fc4a210735c659354b4/5C8D5B4A/t51.2885-15/sh0.08/e35/s640x640/44675478_735434113478620_5514898917166253527_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f5efb241a994fc4a210735c659354b4/5C8D5B4A/t51.2885-15/sh0.08/e35/s640x640/44675478_735434113478620_5514898917166253527_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/72280e4d15aaece4d21fbb68fab025a5/5C8FC4AF/t51.2885-15/e35/44675478_735434113478620_5514898917166253527_n.jpg,blacknovember,travel,errejota,BlackFriday,hotellovers,tarifasespeciais,roomview,hotelgram,photooftheday,false,,hotel,viewpoint,ipanemabeach,instahotel,beautifulhotels,localespecial,lifestyle,Ipanema,beautifuldestinations,hotelroom,acomodation,rj,beautifulview,conforto,,,,,,,,,,
936,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/47b2fc01a646b506e03c3ea87614b892/5BF599AF/t51.2885-15/e15/45681751_503295533515079_250446985095248583_n.jpg,42,42,"""- @deathcabforcutie - 'First time in Brazil | come back soon guys' ❤️ #Rio #riodejaneiro #rioeuteamo #rioeuamoeucuido  #cidademaravilhosa #poploadfestival #loveislove #copacabana #instagay #copacabanabeach #gayhot #ipanema #ipanemabeach #brasile #gayfollow #gaycute #gayfitness #guy #sãopaulo #model #gayguy #gayman #brasil #rj40graus #pride #instagramer #poploadgig #instaboy #men #poploadfestival2018",0,1916207647634039585,true,"{""street_address"": ""Avenida Auro Soares de Moura Andrade, 664"", ""zip_code"": ""01156-001"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,296717601,Memorial da América Latina,memorial-da-america-latina,4104064721,BqXvLP5HSMh,copacabanabeach,ipanema,copacabana,brasile,gayfollow,sãopaulo,instagramer,1542649979,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0b02068bf6f14fa4b8d19539ee65fe2d/5BF5BF5E/t51.2885-15/e15/c0.89.720.720/s150x150/45681751_503295533515079_250446985095248583_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f926d66533eea10394353cf7af55f3d1/5BF594EB/t51.2885-15/e15/c0.89.720.720/s240x240/45681751_503295533515079_250446985095248583_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f330ba5459b3691835cc81415cbe081/5BF5BD13/t51.2885-15/e15/c0.89.720.720/s320x320/45681751_503295533515079_250446985095248583_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f564920df63b1efa33a53f46e06900/5BF5710F/t51.2885-15/e15/c0.89.720.720/s480x480/45681751_503295533515079_250446985095248583_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c93737fb55712f21d53aac3a3e57e0d/5BF57E7E/t51.2885-15/e15/c0.89.720.720/s640x640/45681751_503295533515079_250446985095248583_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c93737fb55712f21d53aac3a3e57e0d/5BF57E7E/t51.2885-15/e15/c0.89.720.720/s640x640/45681751_503295533515079_250446985095248583_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb009def5744a635b1e9687ab793fbe0/5BF59DE2/t50.2886-16/46447437_2138590509504594_3102921770357751808_n.mp4,loveislove,poploadfestival2018,instaboy,instagay,rj40graus,pride,gayhot,rioeuteamo,riodejaneiro,false,,rioeuamoeucuido,ipanemabeach,men,poploadfestival,gayfitness,gaycute,gayguy,model,poploadgig,brasil,cidademaravilhosa,Rio,guy,gayman,,,,,,,,,,0
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/162f5dca61d2d6fa2528b63cd1af39a1/5C775C8A/t51.2885-15/e35/44281777_2183989461861180_6743678640998903301_n.jpg,7,7,"@ijayspy - Ipanema beach
#fineartphotography #ipanemabeach #artsy",0,1916202827454189524,false,,,,,,8541358617,BqXuFGwAY_U,fineartphotography,ipanemabeach,artsy,,,,,1542649199,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/36bef3b98294dc223fe682cdabc4a5a1/5C7EC6B5/t51.2885-15/e35/s150x150/44281777_2183989461861180_6743678640998903301_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/82107b6a703f253effabfdeca692dd10/5C7E62B3/t51.2885-15/e35/s240x240/44281777_2183989461861180_6743678640998903301_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8258dba06cb93878bde6af8cb73d4360/5C7B87CD/t51.2885-15/e35/s320x320/44281777_2183989461861180_6743678640998903301_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/efcc58c56cad215adc71b002dfeb62a9/5C810D8A/t51.2885-15/e35/s480x480/44281777_2183989461861180_6743678640998903301_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a61c8c82b1236e70a6fdd0f6c8835479/5CB18B30/t51.2885-15/sh0.08/e35/s640x640/44281777_2183989461861180_6743678640998903301_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a61c8c82b1236e70a6fdd0f6c8835479/5CB18B30/t51.2885-15/sh0.08/e35/s640x640/44281777_2183989461861180_6743678640998903301_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/162f5dca61d2d6fa2528b63cd1af39a1/5C775C8A/t51.2885-15/e35/44281777_2183989461861180_6743678640998903301_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/636c33837df5b34204fb1c191c5d4c85/5CAC35F8/t51.2885-15/e35/43385588_322138691707292_8342544621779288064_n.jpg,73,73,"Ê RJ , obrigado mais uma vez ! Foi incrível ! Essa ardência marquinha e ardência no corpo são prova de dias de sol intensos hahahhahahhaha #ateaproxima #aquelebronzehehe #amlk #errejota #riodejaneiro #ipanemabeach",0,1916201144909497474,false,"{""street_address"": ""Rua S\u00e3o Luiz"", ""zip_code"": ""83255-000"", ""city_name"": ""Pontal do Paran\u00e1"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,319837148480394,Ipanema Beach,ipanema-beach,5973528871,BqXtsnwhwSC,riodejaneiro,aquelebronzehehe,ipanemabeach,errejota,ateaproxima,amlk,,1542648998,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e76aafea4ea67d37e27f7bff3ebec378/5C7FFFBA/t51.2885-15/e35/s150x150/43385588_322138691707292_8342544621779288064_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/973b8ebf59d1e7650466d64900f3d5bd/5CB0A8F0/t51.2885-15/e35/s240x240/43385588_322138691707292_8342544621779288064_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fe7b2e4fcb2c9111a7e293939e88120/5CB16C4A/t51.2885-15/e35/s320x320/43385588_322138691707292_8342544621779288064_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/788bd4635a14bf20e05dcb96d40a2acb/5C832110/t51.2885-15/e35/s480x480/43385588_322138691707292_8342544621779288064_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b8b097a2f20e318108dc8876c4b5c69/5C6D341D/t51.2885-15/sh0.08/e35/s640x640/43385588_322138691707292_8342544621779288064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b8b097a2f20e318108dc8876c4b5c69/5C6D341D/t51.2885-15/sh0.08/e35/s640x640/43385588_322138691707292_8342544621779288064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/636c33837df5b34204fb1c191c5d4c85/5CAC35F8/t51.2885-15/e35/43385588_322138691707292_8342544621779288064_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
