dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled,urls/1,video_view_count,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/595051a6cec053629f9cc6b3d4d97874/5C842376/t51.2885-15/e35/42812653_332501937542921_8191315789073573318_n.jpg,5,5,"Os melhores Hóspedes no melhor lugar! 
Vem fazer novos amigos, vem para o Hostel Pelô do Carmo!😀👣🏠 Diárias a partir de R$15,00 quarto compartilhado.
-------------------------------------
#hostelpelôdocarmo
#friends
#compartilharoquefazbem #destinosnordeste #destinos #hostellove #hostelworld #hostel #salvador #salvadormeuamoroficial #amoviajar #turistando #turismo",0,1906958922503519488,false,,,,,,7106149609,Bp24QlZFX0A,1541547240,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1180c3d4d91e4c3514f5f3fad6ce7127/5C7CCC34/t51.2885-15/e35/s150x150/42812653_332501937542921_8191315789073573318_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/48f1f1b0fcdb6051538695982effcfe8/5C79827E/t51.2885-15/e35/s240x240/42812653_332501937542921_8191315789073573318_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e22c33c5cd89de0853b153fed6a9b0d/5C858BC4/t51.2885-15/e35/s320x320/42812653_332501937542921_8191315789073573318_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/edb276336795b32e38c846cbdd2b159d/5C7CC19E/t51.2885-15/e35/s480x480/42812653_332501937542921_8191315789073573318_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/41775cc2d47a72f2253db19f5ef36263/5C7D6193/t51.2885-15/sh0.08/e35/s640x640/42812653_332501937542921_8191315789073573318_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/41775cc2d47a72f2253db19f5ef36263/5C7D6193/t51.2885-15/sh0.08/e35/s640x640/42812653_332501937542921_8191315789073573318_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/595051a6cec053629f9cc6b3d4d97874/5C842376/t51.2885-15/e35/42812653_332501937542921_8191315789073573318_n.jpg,,hostelworld,salvadormeuamoroficial,salvador,destinos,hostellove,turistando,turismo,destinosnordeste,compartilharoquefazbem,hostelpelôdocarmo,amoviajar,friends,hostel,,,,,,,,,,,,,,,,,,false,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/11a130e5ae6760a713d8c94cf4b70858/5BE4A889/t51.2885-15/e35/43985886_2195634290676469_2434322817159083753_n.jpg,7,7,"Reviva la Fiesta de Halloween en Grand Casino Escazú
Aquí un pedacito, de todo lo que se vivió en la noche de Halloween!!!
Siempre los mejores eventos, bienvenidos #DisfruteCompartaYGane

RUTA 27.350 mtrs Oeste de Multiplaza Escazú, 
Primera Planta del Hotel Sheraton
info@casinoescazu.com / Reservas ON-LINE: m.me/grandcasinoescazu
.
.
.
.
#GrandCasinoEscazu #24horas #shows #música #baile #CostaRica #casino #fiesta #PuraVida #entretenimiento #eventos #baile #color #turismo #DisfruteCompartaYGane #premios #sorteos #Tuesday #tuesdayvibes #tuesdaythoughts #instagood #halloween #happy #party #Like4like #welcome",0,1906957537897201678,true,,,,,,2954623319,Bp238b4HcAO,1541547238,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b0969d30dda2ddd689c9c06679054ac/5BE44576/t51.2885-15/e35/s150x150/43985886_2195634290676469_2434322817159083753_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8a0f7a8470882a8e791401018af441f6/5BE49830/t51.2885-15/e35/s240x240/43985886_2195634290676469_2434322817159083753_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b10e68e0ff7616bfd6172b2e28d99073/5BE4820E/t51.2885-15/e35/s320x320/43985886_2195634290676469_2434322817159083753_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3c42f7e997373fed4d587ed40e2e34c/5BE49809/t51.2885-15/e35/s480x480/43985886_2195634290676469_2434322817159083753_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/11a130e5ae6760a713d8c94cf4b70858/5BE4A889/t51.2885-15/e35/43985886_2195634290676469_2434322817159083753_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/11a130e5ae6760a713d8c94cf4b70858/5BE4A889/t51.2885-15/e35/43985886_2195634290676469_2434322817159083753_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b300e6e0ca9561ccd00ca98376863c9d/5BE469D0/t50.2886-16/45293176_260402314657940_7591120796056027136_n.mp4,,música,sorteos,halloween,premios,tuesdayvibes,baile,turismo,color,tuesdaythoughts,PuraVida,party,happy,eventos,CostaRica,DisfruteCompartaYGane,welcome,fiesta,GrandCasinoEscazu,Like4like,Tuesday,casino,instagood,entretenimiento,24horas,shows,,,,,,false,,0,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c4274dd1770e0c15f467e3eff633c42/5C650959/t51.2885-15/e35/44374086_574427769661009_399426734798957638_n.jpg,4,4,Tarde de lago... maravilloso!!! #lacasadelarbol #villarrica #turismo #sur #chile @lacasadelarbolvillarrica,0,1906958811438852795,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Villarrica, Chile"", ""region_name"": """", ""country_code"": ""CL"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,217765593,"Villarrica, Chile",villarrica-chile,2291126482,Bp24O99HSq7,1541547226,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e063958494408871b824289a305340c8/5C6997CB/t51.2885-15/e35/s150x150/44374086_574427769661009_399426734798957638_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8aea7436e1ccc1de0093b4941dadda36/5C7DEF7E/t51.2885-15/e35/s240x240/44374086_574427769661009_399426734798957638_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/11d2b10ac50d69c3181dda9f566ea884/5C66C6C6/t51.2885-15/e35/s320x320/44374086_574427769661009_399426734798957638_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/03050d8b5fd5c20d8ca57d835dc2c838/5C6C909A/t51.2885-15/e35/s480x480/44374086_574427769661009_399426734798957638_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e1ce593045221c2be09f52367b87d62c/5C82C12A/t51.2885-15/sh0.08/e35/s640x640/44374086_574427769661009_399426734798957638_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e1ce593045221c2be09f52367b87d62c/5C82C12A/t51.2885-15/sh0.08/e35/s640x640/44374086_574427769661009_399426734798957638_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c4274dd1770e0c15f467e3eff633c42/5C650959/t51.2885-15/e35/44374086_574427769661009_399426734798957638_n.jpg,,sur,chile,turismo,lacasadelarbol,villarrica,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,
269,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/687291932478293f0938715a495198ff/5C709D3B/t51.2885-15/e35/43707922_991566071029473_2003897030580517597_n.jpg,4,4,"☝️¿Sabías que #Bangkok es la ciudad más visitada del mundo?
.
🧐 La capital tailandesa ocupa el primer puesto por tercer año consecutivo, según el ranking de las ciudades del mundo más visitadas, arrojado en el informe anual que elabora Mastercard
.
➡️ Bangkok cuenta tanto con el encanto clásico y cultural (que se respira en toda Tailandia) como con las comodidades modernas, a veces para el viajero perceptible de una forma caótica, pero siempre con esa sonrisa amable, seña de identidad de la hospitalidad tailandesa.
.
.
► TU VIAJE A TU MANERA www.travelshop.tur.ar
Bv. Oroño 1393 3 ""B"" | TEL: (0341) 4474170
.
.
.
#TravelShop #tuviajeatumanera #turismo #travel  #viajar #vacaciones #instatraveling #travelgram #conocer #Bangkok #Tailandia",0,1906958751997114198,false,"{""street_address"": ""Boulevard Oro\u00f1o 1393 3 B"", ""zip_code"": ""S2000DTA"", ""city_name"": ""Rosario, Santa Fe"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1020060392,TravelShop Argentina,travelshop-argentina,4207708577,Bp24OGmHDdW,1541547219,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5726507b35c870488569256d4950a7c/5C83D8A4/t51.2885-15/e35/c79.0.202.202/s150x150/43707922_991566071029473_2003897030580517597_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5abd35268a8a8e05051eea28782c09de/5C64CA8D/t51.2885-15/e35/c79.0.202.202/43707922_991566071029473_2003897030580517597_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5abd35268a8a8e05051eea28782c09de/5C64CA8D/t51.2885-15/e35/c79.0.202.202/43707922_991566071029473_2003897030580517597_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5abd35268a8a8e05051eea28782c09de/5C64CA8D/t51.2885-15/e35/c79.0.202.202/43707922_991566071029473_2003897030580517597_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5abd35268a8a8e05051eea28782c09de/5C64CA8D/t51.2885-15/e35/c79.0.202.202/43707922_991566071029473_2003897030580517597_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5abd35268a8a8e05051eea28782c09de/5C64CA8D/t51.2885-15/e35/c79.0.202.202/43707922_991566071029473_2003897030580517597_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/687291932478293f0938715a495198ff/5C709D3B/t51.2885-15/e35/43707922_991566071029473_2003897030580517597_n.jpg,,TravelShop,Tailandia,tuviajeatumanera,viajar,travel,conocer,turismo,Bangkok,instatraveling,travelgram,vacaciones,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/71f6f2ce7b8e9de2c55c15efe8696183/5C6F3261/t51.2885-15/e35/43422341_258942285040686_8538820866673825194_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fcd1f19611a6d5fa8c49754bd03f705/5C72A55E/t51.2885-15/e35/43302216_1933464740073702_5273883188817710125_n.jpg,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f384323e54332684b66c8c5ca253553/5C891D97/t51.2885-15/e35/42989405_401354920402786_270548485560474673_n.jpg,9,9,Aquele caldo de cana de responsa lá na Praia do Gonzaga em Santos. #caldodecana #santos,1,1906958661398359135,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Santos, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213336744,"Santos, Sao Paulo, Brazil",santos-sao-paulo-brazil,44527758,Bp24MyOAOxf,1541547208,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/395fb8b9c42a71762ab56257d17335d3/5C7FFE25/t51.2885-15/e35/c0.135.1080.1080/s150x150/42989405_401354920402786_270548485560474673_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2be16c3100262f78ca0bef2d487cb85c/5C69ED90/t51.2885-15/e35/c0.135.1080.1080/s240x240/42989405_401354920402786_270548485560474673_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/16cbda36c486626490c99e8acb8178da/5C677628/t51.2885-15/e35/c0.135.1080.1080/s320x320/42989405_401354920402786_270548485560474673_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a4b4d3bf986d46bf5a34fd4df4867c0/5C821D74/t51.2885-15/e35/c0.135.1080.1080/s480x480/42989405_401354920402786_270548485560474673_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e22f7614af09623f63ba1db541b7c56d/5C746BB2/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/42989405_401354920402786_270548485560474673_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e22f7614af09623f63ba1db541b7c56d/5C746BB2/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/42989405_401354920402786_270548485560474673_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f384323e54332684b66c8c5ca253553/5C891D97/t51.2885-15/e35/42989405_401354920402786_270548485560474673_n.jpg,,caldodecana,santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/cde3cc1e375adbbf92576d2319fae4f4/5BE4B6EE/t51.2885-15/e35/44422798_2126512640920846_5180051717347643705_n.jpg,9,9,"Buen viaje @ana.versus , gracias por seleccionar los espacios de Cervantes para despedirte de una etapa y comenzar otra en otros lates. Exitos .
#islademargarita #isla #mgta #pampatar #porlamar #venezuela #vacaciones #vacation #comida #food #almuerzo #cena #instafood #turismo #turista #caribe #caribeña #restaurante #drink #pasaje #viaje #paseo #promocion #promo #hotel #playa

Sigue adelante, almorzamos en Cervantes",0,1906957713100556123,true,"{""street_address"": """", ""zip_code"": ""6316"", ""city_name"": ""Pampatar"", ""region_name"": """", ""country_code"": ""VE"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,1027491,Pampatar,pampatar,3224404555,Bp23-_DDMdb,1541547204,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1db909194d42ff5c4cf71fa2529080e0/5BE44B11/t51.2885-15/e35/s150x150/44422798_2126512640920846_5180051717347643705_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c7bea5196ed98eb22960f811b0e29c4/5BE49E97/t51.2885-15/e35/s240x240/44422798_2126512640920846_5180051717347643705_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ce0fdbeafd10724d5514658774924a61/5BE48569/t51.2885-15/e35/s320x320/44422798_2126512640920846_5180051717347643705_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/91405da102c90e3216ef1b39dc90c58e/5BE43DEE/t51.2885-15/e35/s480x480/44422798_2126512640920846_5180051717347643705_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5606199f05d687b5a909a81999d557f/5BE49854/t51.2885-15/sh0.08/e35/s640x640/44422798_2126512640920846_5180051717347643705_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5606199f05d687b5a909a81999d557f/5BE49854/t51.2885-15/sh0.08/e35/s640x640/44422798_2126512640920846_5180051717347643705_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1cab4dfe82af48846dff550f92445c45/5BE480BB/t50.2886-16/45228077_553918998403616_6996538822417922415_n.mp4,,mgta,vacaciones,paseo,promocion,caribeña,vacation,turismo,comida,instafood,promo,playa,turista,isla,cena,venezuela,hotel,food,drink,pampatar,caribe,pasaje,viaje,restaurante,almuerzo,porlamar,islademargarita,,,,,false,,0,,,,,,,,
1330,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f18b25e4b0fadf27fc2bfad63f4f024/5C78BA92/t51.2885-15/e35/43913157_346220019485151_7814065536984414818_n.jpg,5,5,"Japón, cultura,comida, tecnología, belleza natural y paisajes #japon #travel #turismo #bptoursviajes #nature",0,1906958576590953899,false,,,,,,2358320030,Bp24LjPFp2r,1541547198,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/581ba23ea7a6909e56e6c4fb14577a14/5C8A385E/t51.2885-15/e35/c0.125.1080.1080/s150x150/43913157_346220019485151_7814065536984414818_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/433510dbb6b2bbe9b73626e5679bbcca/5C74B414/t51.2885-15/e35/c0.125.1080.1080/s240x240/43913157_346220019485151_7814065536984414818_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/670208766fe11e7f91c236ed8c7f7f96/5C7A42AE/t51.2885-15/e35/c0.125.1080.1080/s320x320/43913157_346220019485151_7814065536984414818_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca0de33575c708a02cbed68c8b2e5e01/5C818BF4/t51.2885-15/e35/c0.125.1080.1080/s480x480/43913157_346220019485151_7814065536984414818_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fcad5da734ab1cf358f16d46f64df55/5C7DCF45/t51.2885-15/sh0.08/e35/c0.125.1080.1080/s640x640/43913157_346220019485151_7814065536984414818_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fcad5da734ab1cf358f16d46f64df55/5C7DCF45/t51.2885-15/sh0.08/e35/c0.125.1080.1080/s640x640/43913157_346220019485151_7814065536984414818_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f18b25e4b0fadf27fc2bfad63f4f024/5C78BA92/t51.2885-15/e35/43913157_346220019485151_7814065536984414818_n.jpg,,travel,japon,bptoursviajes,turismo,nature,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a18276c4f084b66c0fb5bb077c997e7/5C79D048/t51.2885-15/e35/44431644_2278728665689550_1744838181373858681_n.jpg,11,11,"Moray foi notadamente reconhecida por conta de sua utilização como laboratório agrícola. Os degraus tinham a função de criar microclimas para o cultivo de diferentes sementes e evitar a erosão do solo.

Há 2 grandes espaços como os retratados nas imagens: um encoberto por um paredão, o que permitia o trabalho com climas menos frios sem interferência dos ventos dos Andes, e outro exposto ao clima local.

Repare no sistema de escoamento de água e na escada com degraus suspensos para liberar o máximo de solo para o plantio.

A estrada para lá é um pouco perigosa e com pontos cegos. Observe o garoto que assumiu a função de ajudar os motoristas em troca de alguns agrados, como uma garrafa de refrigerante, um saco de salgadinhos e outras coisas do gênero.

Meu nome é Marcelo Hirosse e esse é meu hobby, vamos juntos turistar?

#viagem #turismo #viagemeturismo #amoviajar #viajar #dicasdeviagem #trip #travel #peru #moray #imperioperu #vamosjuntosturistar #marcelohirosse",0,1906958547893373891,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Maras, Peru"", ""region_name"": """", ""country_code"": ""PE"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,238277681,Moray (Inca ruin),moray-inca-ruin,8739591703,Bp24LIglEvD,1541547195,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6b371d68b08626ccea7de69f73b574bf/5C73FF77/t51.2885-15/e35/s150x150/44431644_2278728665689550_1744838181373858681_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c9ce4d5a614d5f1c23518aeadb46eb4/5C879071/t51.2885-15/e35/s240x240/44431644_2278728665689550_1744838181373858681_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6c5ddf1137105c2982d699e24855b38/5C72E80F/t51.2885-15/e35/s320x320/44431644_2278728665689550_1744838181373858681_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f860343c5193e20cea8a4ec931204db4/5C6A3348/t51.2885-15/e35/s480x480/44431644_2278728665689550_1744838181373858681_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/565e6b0abde9037b29471c5ff0f2aa4f/5C771CF2/t51.2885-15/sh0.08/e35/s640x640/44431644_2278728665689550_1744838181373858681_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/565e6b0abde9037b29471c5ff0f2aa4f/5C771CF2/t51.2885-15/sh0.08/e35/s640x640/44431644_2278728665689550_1744838181373858681_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a18276c4f084b66c0fb5bb077c997e7/5C79D048/t51.2885-15/e35/44431644_2278728665689550_1744838181373858681_n.jpg,,moray,viagemeturismo,marcelohirosse,viajar,travel,turismo,amoviajar,imperioperu,peru,dicasdeviagem,vamosjuntosturistar,viagem,trip,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/16ef93e0a3136cf808ffff419a77c9b2/5C6627F4/t51.2885-15/e35/44212178_352191138660691_323714059532036646_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/abc672c9edce4a5a8b3bc2dc2ef742ba/5C7CCC20/t51.2885-15/e35/43060683_1629648730670002_7362511140159832091_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a9371aab0e0a7cf2aac3fa88e14f6446/5C75A2A7/t51.2885-15/e35/43653376_760414640968479_226852820975388730_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bec809d078a63a304d5cc7b3a95e0358/5C7B94C7/t51.2885-15/e35/44897282_156772841945963_8152582782340407934_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5da763b9114bef4c9ac7900b25e5d80/5C74656E/t51.2885-15/e35/43985934_733736046985686_7354457893019512142_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/881d1095bf2fb2961d451eb5aea3b5b3/5C79DCDF/t51.2885-15/e35/43680004_497807790724488_1830036962941888676_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/db94acc89d3bfbc51296094382ae0860/5C7694A5/t51.2885-15/e35/44616341_597212147364532_5048239633470659435_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/81d7c8678f7fb320c729ea6e7665d551/5C81C3C7/t51.2885-15/e35/44453408_287367482113588_1134348575805100633_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e03fd5499d70c77d7136b3e0f7fc5de/5C87CFFC/t51.2885-15/e35/43914152_2219567531662480_2803093037888752898_n.jpg
1300,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/20a3b7afa5e0b21199683b0ccd4d49a0/5C817888/t51.2885-15/e35/43495897_279251962721573_7095056657836175458_n.jpg,35,35,"O mundo em teus braços 
Foto @jakewilsontattoo 
#gate05 #tatoo #tatootravel #frase #viagem #montanhas #outdoor #amoviajar  #viagem #viagens  #vcmochilando #amoviajar #instatraveling #traveller  #bestvacations #beautifuldestinations #worldplaces  #awesome #maiorviagem #destinos  #wanderlust #landscape #dicasdeviagem #fly #mountain #wanderlust #bestvacations #fomedeviagem #turistando #turismo #viajar #viajarfazbem #viagens #viaje",0,1906958515815480875,false,,,,,,2247983883,Bp24Kqoln4r,1541547191,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/72e32df49e026bed243626d186d5b872/5C862D73/t51.2885-15/e35/c0.110.1080.1080/s150x150/43495897_279251962721573_7095056657836175458_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/597c5f2cdce99bc506549349e034e0f0/5C6B7839/t51.2885-15/e35/c0.110.1080.1080/s240x240/43495897_279251962721573_7095056657836175458_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3757f7d446d4e3241598d29e184e7ebd/5C85BE83/t51.2885-15/e35/c0.110.1080.1080/s320x320/43495897_279251962721573_7095056657836175458_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4d595acdeac365aa09b18dfe5e4e249/5C7C07D9/t51.2885-15/e35/c0.110.1080.1080/s480x480/43495897_279251962721573_7095056657836175458_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ccde7a987a769a0c1ef7a28b0e2ebcd9/5C7CD568/t51.2885-15/sh0.08/e35/c0.110.1080.1080/s640x640/43495897_279251962721573_7095056657836175458_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ccde7a987a769a0c1ef7a28b0e2ebcd9/5C7CD568/t51.2885-15/sh0.08/e35/c0.110.1080.1080/s640x640/43495897_279251962721573_7095056657836175458_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/20a3b7afa5e0b21199683b0ccd4d49a0/5C817888/t51.2885-15/e35/43495897_279251962721573_7095056657836175458_n.jpg,,viajarfazbem,outdoor,awesome,frase,fomedeviagem,instatraveling,tatoo,landscape,wanderlust,gate05,viajar,traveller,turismo,maiorviagem,turistando,mountain,bestvacations,amoviajar,worldplaces,montanhas,viagem,viaje,fly,tatootravel,beautifuldestinations,vcmochilando,destinos,viagens,dicasdeviagem,,false,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/067b77156ecdd85db9217983e0301dd5/5C7986D6/t51.2885-15/e35/44000131_1946378998774910_6719045622386655232_n.jpg,5,5,"Somos tu mejor opción en materia de Ferreteria
By
#FerreteriaChavón# #SomosGrupoChavon#ferreteria#Ebanisteria#Dyaccsa#segurida#decora#materiales#turismo #cliente#ingenieriacivil #arquitectura#codiac#laromana#higuey#capcana#vivecapcana#bavaro#ebanisteria#aluminio#aluminioyvidrio",0,1906958428658271516,false,,,,,,5525217889,Bp24JZdnQUc,1541547181,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0317ae81f27744ea9ac935acda8ec464/5C7FEFC8/t51.2885-15/e35/c100.0.600.600/s150x150/44000131_1946378998774910_6719045622386655232_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e8f1568d8a92254ce87df6cb093cd8e9/5C758CCE/t51.2885-15/e35/c100.0.600.600/s240x240/44000131_1946378998774910_6719045622386655232_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/84cf97d2cd1f2ae4c2452e06492ed73f/5C6B38B0/t51.2885-15/e35/c100.0.600.600/s320x320/44000131_1946378998774910_6719045622386655232_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bac4b3d40b4cafe7c35b780321895943/5C8251F7/t51.2885-15/e35/c100.0.600.600/s480x480/44000131_1946378998774910_6719045622386655232_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/985dddb602762b50bc843e476110e3a4/5C86BAB2/t51.2885-15/e35/c100.0.600.600/44000131_1946378998774910_6719045622386655232_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/985dddb602762b50bc843e476110e3a4/5C86BAB2/t51.2885-15/e35/c100.0.600.600/44000131_1946378998774910_6719045622386655232_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/067b77156ecdd85db9217983e0301dd5/5C7986D6/t51.2885-15/e35/44000131_1946378998774910_6719045622386655232_n.jpg,,ingenieriacivil,aluminioyvidrio,codiac,segurida,Dyaccsa,FerreteriaChavón,higuey,SomosGrupoChavon,ferreteria,turismo,cliente,vivecapcana,Ebanisteria,decora,aluminio,bavaro,ebanisteria,capcana,materiales,arquitectura,laromana,,,,,,,,,,false,,,,,,,,,,
