dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,urls/1,urls/2,urls/3,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled,video_view_count,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2ef4597008ad99a7d6d1fb165af66e22/5C6C91AC/t51.2885-15/e35/43709194_757886354551177_6285226200165373621_n.jpg,3,3,"Queste sono le due foto che in assoluto sono le più belle della giornata .. il mio #papy con un braccio Sofia e un #selfie mio e di Mary..un evento 😍❤️
.
.
.
#battesimo#beautifulday#momenti#vita#famiglia#family#lunch#urgnano#sgarropesante#happiness#felicita#risate#amorepuro#festa#sunday#domenica#domingo",0,1910423594070923305,false,,,,,,3039597605,BqDMCMPH1gp,beautifulday,felicita,domingo,family,famiglia,lunch,festa,selfie,sgarropesante,sunday,battesimo,momenti,amorepuro,papy,vita,risate,domenica,happiness,urgnano,,,,,,1541960261,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c86ecc7e784a392c4b82f70dabc39b2/5C7E36F4/t51.2885-15/e35/c0.135.1080.1080/s150x150/43709194_757886354551177_6285226200165373621_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa381a9b4753b5f783133a3cf75e19c9/5C6F45BE/t51.2885-15/e35/c0.135.1080.1080/s240x240/43709194_757886354551177_6285226200165373621_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7bd0d464a98243a4184e2cfde07ce51f/5C65BF04/t51.2885-15/e35/c0.135.1080.1080/s320x320/43709194_757886354551177_6285226200165373621_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d93c84fa3afb5bd1e8a95eadbb20b6b5/5C741E5E/t51.2885-15/e35/c0.135.1080.1080/s480x480/43709194_757886354551177_6285226200165373621_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/df8bbfabf817b0eb5296e2434e699c00/5C81C7EF/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43709194_757886354551177_6285226200165373621_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/df8bbfabf817b0eb5296e2434e699c00/5C81C7EF/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43709194_757886354551177_6285226200165373621_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2ef4597008ad99a7d6d1fb165af66e22/5C6C91AC/t51.2885-15/e35/43709194_757886354551177_6285226200165373621_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6318925ba72a18ebe85a22106872db3/5C8953E1/t51.2885-15/e35/43985823_2103830362995403_7310833585960694554_n.jpg,,,,,,,,,false,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf62cfb612e6e3b69276df6f0657bcf2/5C879178/t51.2885-15/e35/44828641_1038209613053440_2454146418870209309_n.jpg,0,0,"Dia 16 de novembro nosso encontro e na @primeclubsound. Pela primeira vez em Palmas-TO @mcleleto promete não deixar ninguém parado, @meunomeevaca @vitorhaas @roover não ficam para trás, com certeza vocês serão surpreendidos! 
À espera está chegando ao fim, o bailão tá chegando. #bailaopmw #bailefunk #funk #mcleleto #festa #bailaopalmas #meunomeevaca",0,1910423495200748593,false,,,,,,1270027496,BqDMAwKADQx,bailaopmw,festa,meunomeevaca,mcleleto,bailaopalmas,funk,bailefunk,,,,,,,,,,,,,,,,,,1541960249,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/db8a9e207a5c4e2856d9714058b0cfaa/5C69952E/t51.2885-15/e35/c0.112.899.899/s150x150/44828641_1038209613053440_2454146418870209309_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/47dd2a40e76096f67721ca800c82e393/5C757228/t51.2885-15/e35/c0.112.899.899/s240x240/44828641_1038209613053440_2454146418870209309_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/065a50c3d5cc998eedcaf038137709c4/5C74B856/t51.2885-15/e35/c0.112.899.899/s320x320/44828641_1038209613053440_2454146418870209309_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/46f1dda7fcde7601cde2ebd26873743c/5C807011/t51.2885-15/e35/c0.112.899.899/s480x480/44828641_1038209613053440_2454146418870209309_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/43ad3532cf1f136c230ad0e325cc9a6e/5C7B801A/t51.2885-15/sh0.08/e35/c0.112.899.899/s640x640/44828641_1038209613053440_2454146418870209309_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/43ad3532cf1f136c230ad0e325cc9a6e/5C7B801A/t51.2885-15/sh0.08/e35/c0.112.899.899/s640x640/44828641_1038209613053440_2454146418870209309_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bf62cfb612e6e3b69276df6f0657bcf2/5C879178/t51.2885-15/e35/44828641_1038209613053440_2454146418870209309_n.jpg,,,,,,,,,,,false,,,,,,,
1268,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/66c2ab9edd92cb3698cb2ca57a6a6a97/5C6D7DBC/t51.2885-15/e35/44726685_2244832112467400_7949538216638973870_n.jpg,1,1,"Vestido para madrinha de casamento feito em Base Nude e Renda Azul Serenity com fio metalizado 💙
.
#BrunoHauteCouture #HauteCouture #Party #PartyDress #Dress #Wedding #Couture #AltaCostura #VestidoDeFesta #Floripa #Florianopolis #Festa #MadrinhaDeCasamento #Bridesmaid #BridesmaidDress",0,1910423411197338702,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Florian\u00f3polis, Santa Catarina"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213145014,"Florianópolis, Santa Catarina",florianopolis-santa-catarina,9145804336,BqDL_h7AeRO,HauteCouture,MadrinhaDeCasamento,Festa,Florianopolis,Floripa,PartyDress,BridesmaidDress,BrunoHauteCouture,VestidoDeFesta,Bridesmaid,Couture,Wedding,Party,Dress,AltaCostura,,,,,,,,,,1541960239,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/85ed937329355f9a5a8156d4934b5d60/5C739098/t51.2885-15/e35/c0.94.1080.1080/s150x150/44726685_2244832112467400_7949538216638973870_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fe15207cb5a08be1ea6867f2ba2f105/5C6B1C9E/t51.2885-15/e35/c0.94.1080.1080/s240x240/44726685_2244832112467400_7949538216638973870_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/aab1c8e1998936921ca62a010513e5fe/5C7BC7E0/t51.2885-15/e35/c0.94.1080.1080/s320x320/44726685_2244832112467400_7949538216638973870_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/943ab20a2474b300eeded5382fedf5b8/5C85C5A7/t51.2885-15/e35/c0.94.1080.1080/s480x480/44726685_2244832112467400_7949538216638973870_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/78ddc93fca7446198b940d5fd74fc2c5/5C86D2DF/t51.2885-15/sh0.08/e35/c0.94.1080.1080/s640x640/44726685_2244832112467400_7949538216638973870_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/78ddc93fca7446198b940d5fd74fc2c5/5C86D2DF/t51.2885-15/sh0.08/e35/c0.94.1080.1080/s640x640/44726685_2244832112467400_7949538216638973870_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/66c2ab9edd92cb3698cb2ca57a6a6a97/5C6D7DBC/t51.2885-15/e35/44726685_2244832112467400_7949538216638973870_n.jpg,,,,,,,,,,,false,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/201baf7f3f7628eeb6fea9bf996520c8/5C70E7C7/t51.2885-15/e35/44660226_2144032729248454_8659915080410650283_n.jpg,1,1,"Vamos casar o amigo ! .
.
.

#casamento #festa #uniao #FelipeELeticia #ogiva #domingo #casandooamigo #felicidade",0,1910423413162098457,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Cabo Frio"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,69094957,Cabo Frio,cabo-frio,3981233770,BqDL_jwHb8Z,casamento,domingo,festa,uniao,casandooamigo,felicidade,FelipeELeticia,ogiva,,,,,,,,,,,,,,,,,1541960239,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/71e2d36c314b8a4483831c3e6c6eb163/5C7F9FC8/t51.2885-15/e35/c0.135.1080.1080/s150x150/44660226_2144032729248454_8659915080410650283_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a96564372f6b4c241b12fdc2201fc786/5C8889CE/t51.2885-15/e35/c0.135.1080.1080/s240x240/44660226_2144032729248454_8659915080410650283_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/251fccb2b5e8ec69f952296b8db1466a/5C6F45B0/t51.2885-15/e35/c0.135.1080.1080/s320x320/44660226_2144032729248454_8659915080410650283_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1b350a90c41a1077bcdf99d73aed7bfa/5C7B6BF7/t51.2885-15/e35/c0.135.1080.1080/s480x480/44660226_2144032729248454_8659915080410650283_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d260a2f90b109fc6c0cffe484b6e57fc/5C81705F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44660226_2144032729248454_8659915080410650283_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d260a2f90b109fc6c0cffe484b6e57fc/5C81705F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44660226_2144032729248454_8659915080410650283_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/201baf7f3f7628eeb6fea9bf996520c8/5C70E7C7/t51.2885-15/e35/44660226_2144032729248454_8659915080410650283_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f81f7a2596fbc66ff14a7f55db51f8b/5C75A912/t51.2885-15/e35/46169219_489647691526384_4876335458464059576_n.jpg,,,,,,,,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d31ccd8d407ca1a52730ebe37a77d20/5C7D4CF5/t51.2885-15/e35/43779551_2446176818742448_4497812823857123387_n.jpg,1,1,"Do FDS 🌈🎈 .
👶🏻 Chá Revelação 👧🏻 .
❣️ Obrigada Ravena pela Confiança .
Estamos à disposição Sempre! 
Solicite seu orçamento 💁🏻‍♀️ 📲 (71) 99271-0684 .
#DaMari 
#AluguelDePeças #MonteSuaFesta #SemSairDeCasa #ConsulteDisponibilidadeDasPeças  #ReserveComAntecedência 
#Promoção #Festa #FestaInfantil #15Anos #BoloFake  #Decoração #Provencal #estilo #Arte #Inspiração #CháDeFraldas #Família #Amor #Variedades #LoquemSalvador  #LocacaoSalvador #locacaodepecasparafestaemsalvador #alugueldepecasprafesta #aluguematerialdefesta #alugueemsalvador",0,1910423393306323903,false,,,,,,5961770684,BqDL_RQnqu_,SemSairDeCasa,FestaInfantil,MonteSuaFesta,estilo,Decoração,aluguematerialdefesta,Arte,Família,LocacaoSalvador,AluguelDePeças,locacaodepecasparafestaemsalvador,ConsulteDisponibilidadeDasPeças,Variedades,15Anos,Promoção,BoloFake,DaMari,Festa,Amor,alugueemsalvador,alugueldepecasprafesta,CháDeFraldas,Inspiração,LoquemSalvador,1541960237,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fa554b20ed937d6d89c173b4749113b/5C6B6ECA/t51.2885-15/e35/s150x150/43779551_2446176818742448_4497812823857123387_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1695e67c1cdd7d76e5a1baf544df7883/5C7FE8CC/t51.2885-15/e35/s240x240/43779551_2446176818742448_4497812823857123387_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef51cb0a4697e5aebf500ecbf36bd4cf/5C898AB2/t51.2885-15/e35/s320x320/43779551_2446176818742448_4497812823857123387_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c502931306016e132dfcd649bfae740/5C7C12F5/t51.2885-15/e35/s480x480/43779551_2446176818742448_4497812823857123387_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4eff85e35d35ec4288f08e8a4b691a1e/5C6D2B4F/t51.2885-15/sh0.08/e35/s640x640/43779551_2446176818742448_4497812823857123387_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4eff85e35d35ec4288f08e8a4b691a1e/5C6D2B4F/t51.2885-15/sh0.08/e35/s640x640/43779551_2446176818742448_4497812823857123387_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d31ccd8d407ca1a52730ebe37a77d20/5C7D4CF5/t51.2885-15/e35/43779551_2446176818742448_4497812823857123387_n.jpg,,,,,Provencal,ReserveComAntecedência,,,,,false,,,,,,,
708,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/586c97ca14ed6a774b02ba6800874797/5C7602BB/t51.2885-15/e35/44279509_300727167200867_7284768811530248144_n.jpg,0,0,Salão completo!!! #festacircorosa #decoracaocircorosa #aniversario #festa #circorosaparty,0,1910423379666296227,false,"{""street_address"": ""Av Bernardo Vieira de Melo, 209"", ""zip_code"": ""54400000"", ""city_name"": ""Recife, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,247506520,Mundo Meu Buffet Infantil,mundo-meu-buffet-infantil,1976008882,BqDL_EjnF2j,festa,decoracaocircorosa,aniversario,festacircorosa,circorosaparty,,,,,,,,,,,,,,,,,,,,1541960235,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c05ea6cf2be573dc953025d400651c0c/5C7FD38E/t51.2885-15/e35/c186.0.708.708/s150x150/44279509_300727167200867_7284768811530248144_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3c0c03a47e5c4b9d3040eeef8cb39d4/5C8967C4/t51.2885-15/e35/c186.0.708.708/s240x240/44279509_300727167200867_7284768811530248144_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c307aeb0d7bb7bd7955f95b67e373c3f/5C84777E/t51.2885-15/e35/c186.0.708.708/s320x320/44279509_300727167200867_7284768811530248144_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a44b0457a5dcb31ff58e78e4ba86b408/5C71BD24/t51.2885-15/e35/c186.0.708.708/s480x480/44279509_300727167200867_7284768811530248144_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/04e527124c09b3fa15c11602a03134e9/5C85C984/t51.2885-15/sh0.08/e35/c186.0.708.708/s640x640/44279509_300727167200867_7284768811530248144_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/04e527124c09b3fa15c11602a03134e9/5C85C984/t51.2885-15/sh0.08/e35/c186.0.708.708/s640x640/44279509_300727167200867_7284768811530248144_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/586c97ca14ed6a774b02ba6800874797/5C7602BB/t51.2885-15/e35/44279509_300727167200867_7284768811530248144_n.jpg,,,,,,,,,,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/42cbe2c0951ec8a5a65a47719a31689e/5C75F1BA/t51.2885-15/e35/44573121_351479048937505_1183767609638128937_n.jpg,1,1,#tre #tappe#party #birthday #festa #happybirthday #happy #love #friends #vinieoli #anni #instalike #follow #photo #instagood #auguri#instagram #animazione#selfie #amore#vanilla #amici #torta #cake #photography,0,1910423356050876092,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Cosenza, Italy"", ""region_name"": """", ""country_code"": ""IT"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,219114734,"Cosenza, Italy",cosenza-italy,4484787773,BqDL-ukBaa8,love,instagram,instalike,selfie,vinieoli,follow,auguri,happybirthday,anni,photo,party,torta,happy,photography,tappe,amici,animazione,amore,friends,festa,vanilla,tre,instagood,birthday,1541960232,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf5b51175efdbb8d1d1b221ddf07f22f/5C7463F8/t51.2885-15/e35/s150x150/44573121_351479048937505_1183767609638128937_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad248a033b813260a2394d410dcb8ab7/5C6E41B2/t51.2885-15/e35/s240x240/44573121_351479048937505_1183767609638128937_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f57e74856b9bd92aa5f8fb36297d75a1/5C687E08/t51.2885-15/e35/s320x320/44573121_351479048937505_1183767609638128937_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/22bec92676a2240bf863c499147beefb/5C72F152/t51.2885-15/e35/s480x480/44573121_351479048937505_1183767609638128937_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5420c1821e67f16f6432808af79325c0/5C6F435F/t51.2885-15/sh0.08/e35/s640x640/44573121_351479048937505_1183767609638128937_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5420c1821e67f16f6432808af79325c0/5C6F435F/t51.2885-15/sh0.08/e35/s640x640/44573121_351479048937505_1183767609638128937_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/42cbe2c0951ec8a5a65a47719a31689e/5C75F1BA/t51.2885-15/e35/44573121_351479048937505_1183767609638128937_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/f9b2a2c5b8990977071be42d1f8f3ba1/5C6DA74E/t51.2885-15/e35/43653374_1820658811365762_3540024188782287622_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ac6939c4b0db158a3fff417998684cf6/5C66D9C8/t51.2885-15/e35/44210030_140091033630022_8582939040709529946_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/289191e018c444bdc9106bfd31c3066e/5C697649/t51.2885-15/e35/44676499_336715760463377_5206017869579390689_n.jpg,cake,,,,,,false,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/45b27bdc8541a361a229ab7b6ab04b55/5C703412/t51.2885-15/e35/44201837_259517161413249_6161591888297872668_n.jpg,1,1,"Personalizados - LOL.
#personalizados #lembrancas #lembrancaspersonalizadas #ideiascriativas #mamaefesteira #festa #decoração #necessaire #mochilas #portamoedas #estojos #lixeirinhadecarro #lancheiras #bolonopote #fazemossuafesta #artscomamorpersonalizados #feitocomamor #festakids #aniversario #crianças #fazemostodosostemas #brindes #brindespersonalizados #loucasporfesta.",0,1910423352629897854,false,,,,,,5919774957,BqDL-rYHap-,artscomamorpersonalizados,festakids,brindespersonalizados,necessaire,feitocomamor,estojos,loucasporfesta,fazemossuafesta,lixeirinhadecarro,personalizados,decoração,mamaefesteira,lembrancaspersonalizadas,fazemostodosostemas,portamoedas,brindes,aniversario,crianças,ideiascriativas,mochilas,festa,bolonopote,lancheiras,lembrancas,1541960232,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e319689b5b4a67a8d4bd8298b508f78/5C788750/t51.2885-15/e35/s150x150/44201837_259517161413249_6161591888297872668_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e412320c65c14c77009935c46461536/5C7D081A/t51.2885-15/e35/s240x240/44201837_259517161413249_6161591888297872668_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fe32be1683cb45b41c5c0d06639c160d/5C8902A0/t51.2885-15/e35/s320x320/44201837_259517161413249_6161591888297872668_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c84431df4f0756477b8739f08171db1/5C6A5FFA/t51.2885-15/e35/s480x480/44201837_259517161413249_6161591888297872668_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d860f3e767befe15ffe432908f3a46fe/5C6366F7/t51.2885-15/sh0.08/e35/s640x640/44201837_259517161413249_6161591888297872668_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d860f3e767befe15ffe432908f3a46fe/5C6366F7/t51.2885-15/sh0.08/e35/s640x640/44201837_259517161413249_6161591888297872668_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45b27bdc8541a361a229ab7b6ab04b55/5C703412/t51.2885-15/e35/44201837_259517161413249_6161591888297872668_n.jpg,,https://instagram.fplu4-1.fna.fbcdn.net/vp/23a964ba07d14ec5c7c0837c1c64a1d8/5C83782B/t51.2885-15/e35/43087707_1041907142645779_9075461673544757123_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/49b5f2de39b00c1d4d2069e36d95addb/5C6743C4/t51.2885-15/e35/44261138_295268164421038_2348275722655911865_n.jpg,,,,,,,,false,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/de73ecb72ae92d0f2cdd9a7780086c83/5C7F5D27/t51.2885-15/e35/44646969_1684106851693123_6456020980392587870_n.jpg,0,0,"Do FDS 🌈🎈 .
👶🏻 Chá Revelação 👧🏻 .
❣️ Obrigada Ravena pela Confiança .
Estamos à disposição Sempre! 
Solicite seu orçamento 💁🏻‍♀️ 📲 (71) 99271-0684 .
#DaMari 
#AluguelDePeças #MonteSuaFesta #SemSairDeCasa #ConsulteDisponibilidadeDasPeças  #ReserveComAntecedência 
#Promoção #Festa #FestaInfantil #15Anos #BoloFake  #Decoração #Provencal #estilo #Arte #Inspiração #CháDeFraldas #Família #Amor #Variedades #LoquemSalvador  #LocacaoSalvador #locacaodepecasparafestaemsalvador #alugueldepecasprafesta #aluguematerialdefesta #alugueemsalvador",0,1910423308925181736,false,,,,,,5961770684,BqDL-CrHJ8o,SemSairDeCasa,FestaInfantil,MonteSuaFesta,estilo,Decoração,aluguematerialdefesta,Arte,Família,LocacaoSalvador,AluguelDePeças,locacaodepecasparafestaemsalvador,ConsulteDisponibilidadeDasPeças,Variedades,15Anos,Promoção,BoloFake,DaMari,Festa,Amor,alugueemsalvador,alugueldepecasprafesta,CháDeFraldas,Inspiração,LoquemSalvador,1541960227,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8934c2ac7073040837249be98049e494/5C7F9928/t51.2885-15/e35/c0.135.1080.1080/s150x150/44646969_1684106851693123_6456020980392587870_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5f86f90c445ee1073aeae17a3da2aba7/5C85C12E/t51.2885-15/e35/c0.135.1080.1080/s240x240/44646969_1684106851693123_6456020980392587870_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5bb67debd4111e3fc26c74879ff1f06/5C779C50/t51.2885-15/e35/c0.135.1080.1080/s320x320/44646969_1684106851693123_6456020980392587870_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb66e27f6635cef58896f2616cb1a370/5C706E17/t51.2885-15/e35/c0.135.1080.1080/s480x480/44646969_1684106851693123_6456020980392587870_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/682873dd67deaae622e79458e78cc8c9/5C7CABBF/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44646969_1684106851693123_6456020980392587870_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/682873dd67deaae622e79458e78cc8c9/5C7CABBF/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44646969_1684106851693123_6456020980392587870_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/de73ecb72ae92d0f2cdd9a7780086c83/5C7F5D27/t51.2885-15/e35/44646969_1684106851693123_6456020980392587870_n.jpg,,,,,Provencal,ReserveComAntecedência,,,,,false,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5c64e7c699dab099ee19d706ef18094/5C840898/t51.2885-15/e35/43984615_140906406875819_618984787214183748_n.jpg,2,2,"Vestido para madrinha de casamento feito em Base Nude e Renda Azul Serenity com fio metalizado 💙
.
#BrunoHauteCouture #HauteCouture #Party #PartyDress #Dress #Wedding #Couture #AltaCostura #VestidoDeFesta #Floripa #Florianopolis #Festa #MadrinhaDeCasamento #Bridesmaid #BridesmaidDress",0,1910423191701022279,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Florian\u00f3polis, Santa Catarina"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213145014,"Florianópolis, Santa Catarina",florianopolis-santa-catarina,9145804336,BqDL8VgAeZH,HauteCouture,MadrinhaDeCasamento,Festa,Florianopolis,Floripa,PartyDress,BridesmaidDress,BrunoHauteCouture,VestidoDeFesta,Bridesmaid,Couture,Wedding,Party,Dress,AltaCostura,,,,,,,,,,1541960213,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/aecab4495ceb2382fa6df8b2c5e73381/5C83D62A/t51.2885-15/e35/c0.135.1080.1080/s150x150/43984615_140906406875819_618984787214183748_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/55601cd3e1b57548d7b5e075cae4abb9/5C7BA89F/t51.2885-15/e35/c0.135.1080.1080/s240x240/43984615_140906406875819_618984787214183748_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/081a88111ffd21b51fe48d48b555afac/5C881C27/t51.2885-15/e35/c0.135.1080.1080/s320x320/43984615_140906406875819_618984787214183748_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3624f4d998ab62010f4b768efa77cd7f/5C64D17B/t51.2885-15/e35/c0.135.1080.1080/s480x480/43984615_140906406875819_618984787214183748_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/23618affea56f5344f4a86892eebc9f2/5C757CBD/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43984615_140906406875819_618984787214183748_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/23618affea56f5344f4a86892eebc9f2/5C757CBD/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43984615_140906406875819_618984787214183748_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5c64e7c699dab099ee19d706ef18094/5C840898/t51.2885-15/e35/43984615_140906406875819_618984787214183748_n.jpg,,,,,,,,,,,false,,,,,,,
