dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/28,tags/29,video_view_count
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/05ced40dd34fb1bc98733f4283130bf9/5C69A64B/t51.2885-15/e35/42003834_195128121395900_4596912581638652775_n.jpg,22,22,"#aindasobreoparaiso #ferias 
#daycrednoparaiso #gratidao",1,1910397730087601887,false,,1685718669,BqDGJ0hlYbf,ferias,gratidao,daycrednoparaiso,aindasobreoparaiso,,,,,1541957177,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/edf3e123023b67c8cf568ab29aad7378/5C7F8009/t51.2885-15/e35/s150x150/42003834_195128121395900_4596912581638652775_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8e5856e85c268f68918c6cd1de19aac/5C671543/t51.2885-15/e35/s240x240/42003834_195128121395900_4596912581638652775_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ba9f6dddd0de42b0364bfaf90b595531/5C8234F9/t51.2885-15/e35/s320x320/42003834_195128121395900_4596912581638652775_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/55035819b4a797ae455675cd2a94882e/5C6F3AA3/t51.2885-15/e35/s480x480/42003834_195128121395900_4596912581638652775_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/36090cdf9467480f2c01e0c51fa42888/5C6FD5AE/t51.2885-15/sh0.08/e35/s640x640/42003834_195128121395900_4596912581638652775_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/36090cdf9467480f2c01e0c51fa42888/5C6FD5AE/t51.2885-15/sh0.08/e35/s640x640/42003834_195128121395900_4596912581638652775_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/05ced40dd34fb1bc98733f4283130bf9/5C69A64B/t51.2885-15/e35/42003834_195128121395900_4596912581638652775_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Fortaleza, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213428557,"Fortaleza, Brazil",fortaleza-brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1270,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4bb8738007e615e367a348d20d55c070/5C7CAC0D/t51.2885-15/e35/43985380_2175946432723314_8441133864531562173_n.jpg,9,9,"O Blog de Nós 2 @oblogdenos2 está doido para conferir o musical 'Dona Ivone Lara — Um sorriso negro'!!! O espetáculo fica por dois meses aqui no Rio, no Teatro Carlos Gomes, centro da cidade.
.
Quem está afim de ver também, levanta a mal! 🙋🙆
.
#oblogdenos2 #travelblog #blogdeviagem #dicasdeviagem #traveltips #amoviajar #lovetravel #wanderslust #trip #travel #viagem #vacation #ferias #riodejaneiro #rj #icu_brazil #brasil #brazil #rioiloveyou #rioeuteamo #eoriodejaneirocontinualindo #igersriodejaneiro",2,1910397712991730683,false,,3879958143,BqDGJkmlzv7,igersriodejaneiro,trip,eoriodejaneirocontinualindo,brazil,lovetravel,travel,vacation,rj,1541957175,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/84a20e8c7022e5c5078b2aa787c6599b/5C869DBD/t51.2885-15/e35/c0.95.1080.1080/s150x150/43985380_2175946432723314_8441133864531562173_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/02982477b10813d4f35a149b4f12e92e/5C6B97BB/t51.2885-15/e35/c0.95.1080.1080/s240x240/43985380_2175946432723314_8441133864531562173_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/89a9963b5da2390b717bc3f973f46959/5C7041C5/t51.2885-15/e35/c0.95.1080.1080/s320x320/43985380_2175946432723314_8441133864531562173_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c093a3bc547921418e81386fe442496/5C794782/t51.2885-15/e35/c0.95.1080.1080/s480x480/43985380_2175946432723314_8441133864531562173_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/58f64f1af1dd9f730723e9cbb3de70b6/5C7FD4FA/t51.2885-15/sh0.08/e35/c0.95.1080.1080/s640x640/43985380_2175946432723314_8441133864531562173_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/58f64f1af1dd9f730723e9cbb3de70b6/5C7FD4FA/t51.2885-15/sh0.08/e35/c0.95.1080.1080/s640x640/43985380_2175946432723314_8441133864531562173_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4bb8738007e615e367a348d20d55c070/5C7CAC0D/t51.2885-15/e35/43985380_2175946432723314_8441133864531562173_n.jpg,,,,,,rioeuteamo,riodejaneiro,amoviajar,icu_brazil,viagem,rioiloveyou,brasil,traveltips,dicasdeviagem,blogdeviagem,travelblog,wanderslust,ferias,oblogdenos2,,,,,,,,,,,,,,,,false,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb557ea4c40f571601d8fbbab444138f/5C7BD187/t51.2885-15/e35/44818679_365828444161437_1648301731152396288_n.jpg,7,7,"🔥disponível P ao G🔥
R$69,99 🔺(2)peças por R$119,99🔺peça já o seu 📱 47 8828-9484",1,1910397687314687124,false,,3674849780,BqDGJMsHqSU,,,,,,,,,1541957172,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6eaed39a5b40d78be0d6d2f4d9ba107/5C76F8DF/t51.2885-15/e35/c0.135.1080.1080/s150x150/44818679_365828444161437_1648301731152396288_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae7a7c3621306e32f69e9cd8d04c9d63/5C677F95/t51.2885-15/e35/c0.135.1080.1080/s240x240/44818679_365828444161437_1648301731152396288_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1c36bebdffdf23750643cd8d76a426b/5C69F22F/t51.2885-15/e35/c0.135.1080.1080/s320x320/44818679_365828444161437_1648301731152396288_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6575d20049def0780579565f1e465f6a/5C7CFC75/t51.2885-15/e35/c0.135.1080.1080/s480x480/44818679_365828444161437_1648301731152396288_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cd9cec559ced9be3775dbeeddc0d7947/5C70F9C4/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44818679_365828444161437_1648301731152396288_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cd9cec559ced9be3775dbeeddc0d7947/5C70F9C4/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44818679_365828444161437_1648301731152396288_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb557ea4c40f571601d8fbbab444138f/5C7BD187/t51.2885-15/e35/44818679_365828444161437_1648301731152396288_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Balne\u00e1rio Cambori\u00fa"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,212919438,Balneário Camboriú,balneario-camboriu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ec2974c5f917a875c179fbce789c9ff/5C84A996/t51.2885-15/e35/44394136_354120681819411_6856861661674879799_n.jpg,9,9,"Domingão, café e Netflix combinação dos Deuses. 
Servidos? 😁😋
(#espressionante).
#cafeexpresso #cafe #coffe #coffebreak #maceio #alagoas #capuccino #caffè #ferias #momentocafe #coffemoment #nespresso #nespressomoments #homesweethome #lardocelar",0,1910397672498673531,false,,204201250,BqDGI-5BDd7,capuccino,cafeexpresso,nespressomoments,maceio,lardocelar,nespresso,alagoas,coffe,1541957171,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f651404be48c0614687fb587fcf7e16/5C8A7FD4/t51.2885-15/e35/s150x150/44394136_354120681819411_6856861661674879799_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5db42f8c0ff729383fb61ba56e5b9cd8/5C888F9E/t51.2885-15/e35/s240x240/44394136_354120681819411_6856861661674879799_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd56eeb36738c657819e1515791b034e/5C785A24/t51.2885-15/e35/s320x320/44394136_354120681819411_6856861661674879799_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4aa594cde8805b7ae42f83ea5917be24/5C7E607E/t51.2885-15/e35/s480x480/44394136_354120681819411_6856861661674879799_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/28811f9b0be269b70b8c8fcb417e6d1a/5C78DB73/t51.2885-15/sh0.08/e35/s640x640/44394136_354120681819411_6856861661674879799_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/28811f9b0be269b70b8c8fcb417e6d1a/5C78DB73/t51.2885-15/sh0.08/e35/s640x640/44394136_354120681819411_6856861661674879799_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ec2974c5f917a875c179fbce789c9ff/5C84A996/t51.2885-15/e35/44394136_354120681819411_6856861661674879799_n.jpg,,,,,,momentocafe,espressionante,coffebreak,coffemoment,caffè,ferias,cafe,homesweethome,,,,,,,,,,,,,,,,,,,,,,false,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b5288ca94d3ae070029b919a2e0a37c/5C6BB159/t51.2885-15/e35/43447807_265081404363425_6324125771144251921_n.jpg,17,17,"Quem vai querer sorvete de chulé? Hahaha 
Em exibição nos cinemas pela @universalpicsbr 
______________________________
#ogrinch #sorteve #calor #sol #ferias #exibicao #filme #filmes #cinema #cineestilo #pipoca",2,1910397651384408668,false,,3936473954,BqDGIrOghpc,exibicao,sorteve,ogrinch,cinema,pipoca,sol,calor,cineestilo,1541957168,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3452e450457d71065c0082f04b032327/5C64561B/t51.2885-15/e35/s150x150/43447807_265081404363425_6324125771144251921_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/65702bde71147e397ace8a0f7155fce6/5C7E1351/t51.2885-15/e35/s240x240/43447807_265081404363425_6324125771144251921_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/778398c0c3a145812148475037e3b9f5/5C783EEB/t51.2885-15/e35/s320x320/43447807_265081404363425_6324125771144251921_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5fc6a94cbf4421dc2bb59202edb1612/5C644BB1/t51.2885-15/e35/s480x480/43447807_265081404363425_6324125771144251921_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b5288ca94d3ae070029b919a2e0a37c/5C6BB159/t51.2885-15/e35/43447807_265081404363425_6324125771144251921_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b5288ca94d3ae070029b919a2e0a37c/5C6BB159/t51.2885-15/e35/43447807_265081404363425_6324125771144251921_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b5288ca94d3ae070029b919a2e0a37c/5C6BB159/t51.2885-15/e35/43447807_265081404363425_6324125771144251921_n.jpg,,,,,,filmes,filme,ferias,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3e7bf9ee3e5f2daf0035dec0f375f3d/5C8183FE/t51.2885-15/e35/45388043_591974587904146_1767858614782100949_n.jpg,1,1,#ferias#calor🌞,0,1910397396865646915,false,,8474274481,BqDGE-MAgFD,ferias,calor,,,,,,,1541957138,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d8624471584c79bfd3d992614610cbc3/5C651EBC/t51.2885-15/e35/s150x150/45388043_591974587904146_1767858614782100949_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/72b53965474045a67cb82a8057ee245b/5C89D7F6/t51.2885-15/e35/s240x240/45388043_591974587904146_1767858614782100949_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d682427d663f392d08c9c91fa549f9ff/5C7CBA4C/t51.2885-15/e35/s320x320/45388043_591974587904146_1767858614782100949_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc6d75f2234aae8efe26e784df3b4534/5C7FFC16/t51.2885-15/e35/s480x480/45388043_591974587904146_1767858614782100949_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb4053d71cd2812cb9e7a6f2864c6a4e/5C6CB51B/t51.2885-15/sh0.08/e35/s640x640/45388043_591974587904146_1767858614782100949_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb4053d71cd2812cb9e7a6f2864c6a4e/5C6CB51B/t51.2885-15/sh0.08/e35/s640x640/45388043_591974587904146_1767858614782100949_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3e7bf9ee3e5f2daf0035dec0f375f3d/5C8183FE/t51.2885-15/e35/45388043_591974587904146_1767858614782100949_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Piquerobi"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,222310396,Piquerobi,piquerobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7812664fa2233aa8c831f36b7118f43c/5C6A7F33/t51.2885-15/e35/44282062_1932741126761605_1438590686327997253_n.jpg,8,8,E quando a sua cliente e amiga desenvolve as Bag’s Deliveries mais lindas do mundo 🌍 especialmente para nossas clientes da @sbklikeadiamond ?!!As bags serão vendidas tb pra vc poder levar suas peças pra viagem by @flaviacarvalhopinto ♥️♥️♥️👏🏻👏🏻👏🏻💎💎💎#semijoiasdeluxo#acessóriosdeluxo#bags#portajoiaspersonalizado#portajoias#design#achochic#blogueira#dermatologista#arquitetas#advogadas#estilosassempre#praia#ferias#viagens#fimdeano#presenteie#natal#reveillon2019#luxoacessivel#ootd#sbklikeadiamond#flaviacarvalhopinto,1,1910397085849735375,false,,640183949,BqDGAciA9DP,reveillon2019,presenteie,acessóriosdeluxo,design,ootd,bags,blogueira,estilosassempre,1541957101,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/835d27a35df4a21d6f7464a328a6e0bc/5C6A9A0C/t51.2885-15/e35/s150x150/44282062_1932741126761605_1438590686327997253_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/afec7395872e5fe42155d5a8c20acacd/5C86820A/t51.2885-15/e35/s240x240/44282062_1932741126761605_1438590686327997253_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/563c810e3009db27c4cd5ec58574ad5e/5C646A74/t51.2885-15/e35/s320x320/44282062_1932741126761605_1438590686327997253_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4cdbd7c2138e3c44f6d41b87c4aefd0/5C89D533/t51.2885-15/e35/s480x480/44282062_1932741126761605_1438590686327997253_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/38f2430309e5406bbc82746f09225bd6/5C67A889/t51.2885-15/sh0.08/e35/s640x640/44282062_1932741126761605_1438590686327997253_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/38f2430309e5406bbc82746f09225bd6/5C67A889/t51.2885-15/sh0.08/e35/s640x640/44282062_1932741126761605_1438590686327997253_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7812664fa2233aa8c831f36b7118f43c/5C6A7F33/t51.2885-15/e35/44282062_1932741126761605_1438590686327997253_n.jpg,,,,,,semijoiasdeluxo,portajoiaspersonalizado,portajoias,advogadas,praia,flaviacarvalhopinto,natal,sbklikeadiamond,achochic,dermatologista,luxoacessivel,viagens,ferias,fimdeano,arquitetas,,,,,,,,,,,,,,,false,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd09bcaf6acbee6df8363e86b0b735be/5C84F098/t51.2885-15/e35/42944923_186103518964135_5603260585392720969_n.jpg,10,10,"Sol e água fresca, o coisa boa #esposalinda #ferias #fériasacabanão #sol #praia #riodejaneiro #rj40graus",0,1910396511700090534,false,,1324429597,BqDF4F0B36m,fériasacabanão,riodejaneiro,sol,praia,rj40graus,esposalinda,ferias,,1541957032,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e51560973f20597031669f5ad6859b2c/5C7BACDA/t51.2885-15/e35/s150x150/42944923_186103518964135_5603260585392720969_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c46b209656f5f29ca5bc04fe273e67a/5C6AE790/t51.2885-15/e35/s240x240/42944923_186103518964135_5603260585392720969_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a80fa58c9b6ced00a1893175a4cb8275/5C651C2A/t51.2885-15/e35/s320x320/42944923_186103518964135_5603260585392720969_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/39d31841282f8d7a0356ca88971a129d/5C647370/t51.2885-15/e35/s480x480/42944923_186103518964135_5603260585392720969_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/37f417358e2288b7f67c32ec603cb642/5C83AE7D/t51.2885-15/sh0.08/e35/s640x640/42944923_186103518964135_5603260585392720969_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/37f417358e2288b7f67c32ec603cb642/5C83AE7D/t51.2885-15/sh0.08/e35/s640x640/42944923_186103518964135_5603260585392720969_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd09bcaf6acbee6df8363e86b0b735be/5C84F098/t51.2885-15/e35/42944923_186103518964135_5603260585392720969_n.jpg,"{""street_address"": """", ""zip_code"": ""22061-020"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213149104,Praia do Leblon - Leblon Beach,praia-do-leblon-leblon-beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdd6ed2c1734353a17aba6b9755642ad/5C80002D/t51.2885-15/e35/44308113_253728895498934_3341097822828136387_n.jpg,32,32,"Um bom descanso é metade do trabalho!!!!
👉🏻@spyoptic on the beach!! 😎✌🏼
______________________________________________________
#ferias #descanso #paz #vacation #rest #peace #obrigadomeudeus #seehappy #spyoptic #spy #thailand #phiphi #longbeach #longtail #beach #sun #gopro #gopromoff #goprobr #goprohero5 #goprohero5black #goprophotography #tripaddicts @tripaddicts",0,1910396324692634960,false,,33218972,BqDF1XphC1Q,spy,obrigadomeudeus,rest,longtail,goprophotography,goprobr,spyoptic,paz,1541957010,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1b17f8c558f849130c9608b5b8f116b2/5C640C62/t51.2885-15/e35/c135.0.810.810/s150x150/44308113_253728895498934_3341097822828136387_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d665aa709683772399f26a7431d8741/5C72FA28/t51.2885-15/e35/c135.0.810.810/s240x240/44308113_253728895498934_3341097822828136387_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/999a6e7fa1a2e662f63d62e82aa43e5a/5C7EE992/t51.2885-15/e35/c135.0.810.810/s320x320/44308113_253728895498934_3341097822828136387_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/14fe9bc4f84990e32b0f448ea966645b/5C7060C8/t51.2885-15/e35/c135.0.810.810/s480x480/44308113_253728895498934_3341097822828136387_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/24505ac50de3d2293a8238103d659a0f/5C85EC68/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44308113_253728895498934_3341097822828136387_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/24505ac50de3d2293a8238103d659a0f/5C85EC68/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44308113_253728895498934_3341097822828136387_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdd6ed2c1734353a17aba6b9755642ad/5C80002D/t51.2885-15/e35/44308113_253728895498934_3341097822828136387_n.jpg,"{""street_address"": ""Phi Phi Islands"", ""zip_code"": ""81000"", ""city_name"": ""Amphoe Muang Krabi, Krabi, Thailand"", ""region_name"": """", ""country_code"": ""TH"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,249602899,Phi Phi Islands,phi-phi-islands,peace,vacation,gopro,beach,seehappy,goprohero5black,thailand,gopromoff,goprohero5,descanso,tripaddicts,sun,ferias,phiphi,longbeach,,,,,,,,,,,,,,,false,,,
1114,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e7b3c31144a858bcb6c504d232e57a9e/5C813804/t51.2885-15/e35/44814767_596922687392126_5723660461503115310_n.jpg,10,10,"❤❤❤❤❤❤❤❤❤❤❤
.
.
.
.
.
.
#disneyros #Disney #dicasdeorlando #Orlando #viagempradisney #dicasdeviagem #wdw #waltdisneyworld #ferias #viagempraorlando #viagem #magickingdom #resort #disneyresort #animalkingdom #epcot #universalstudios #hollywoodstudios #Harrypotter #disney2018 #instadisney #mydisneyside #mickey90 #wanderlust #disneyinsta #disneyphotography #orlandoblogger #pintrading",0,1910396305786504002,false,,6993652433,BqDF1GCn4NC,epcot,Harrypotter,disneyinsta,disney2018,disneyros,Disney,wanderlust,disneyphotography,1541957008,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8c49373c40be66d9732e35678c66b3c/5C769C72/t51.2885-15/e35/c0.17.1080.1080/s150x150/44814767_596922687392126_5723660461503115310_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f1d33e265f7cc91113458ff92602680/5C841038/t51.2885-15/e35/c0.17.1080.1080/s240x240/44814767_596922687392126_5723660461503115310_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/78690c6c21812d0b650ac29010dc8541/5C6A3E82/t51.2885-15/e35/c0.17.1080.1080/s320x320/44814767_596922687392126_5723660461503115310_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/68914f3e2083f250686c15506f4b8407/5C66C8D8/t51.2885-15/e35/c0.17.1080.1080/s480x480/44814767_596922687392126_5723660461503115310_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e4cebe47a43584de07cbefdcf6cc206/5C80E81A/t51.2885-15/sh0.08/e35/c0.17.1080.1080/s640x640/44814767_596922687392126_5723660461503115310_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e4cebe47a43584de07cbefdcf6cc206/5C80E81A/t51.2885-15/sh0.08/e35/c0.17.1080.1080/s640x640/44814767_596922687392126_5723660461503115310_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e7b3c31144a858bcb6c504d232e57a9e/5C813804/t51.2885-15/e35/44814767_596922687392126_5723660461503115310_n.jpg,,,,,,viagempradisney,resort,mydisneyside,Orlando,hollywoodstudios,waltdisneyworld,magickingdom,animalkingdom,viagem,universalstudios,orlandoblogger,pintrading,dicasdeviagem,viagempraorlando,disneyresort,dicasdeorlando,wdw,mickey90,ferias,instadisney,,,,,,,,,,false,,,
608,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7c61b0d0cec1c1cc7b9b09d8835bccb/5C76CFA4/t51.2885-15/e35/44477563_197394397841465_4097767762597423175_n.jpg,25,25,"There are some places where you just feel at home... 💘
Enjoying our #LandRover trails around Lisbon and on the frontier territories of Portugal and Spain. 💪

Let us take you to a place of magic and wonder. A place of the ancient Gods and legends and mystical creatures. A place of courage, invasions, knights and battles. A place where beauty had meaning but life was hard. Let us take you back in time, when every corner in every street and every hill and plain and everything you now see had a purpose. 💘 💪

https://www.landytrails.com 🦅 🏞️ 🐺 🐗

If you are in Portugal, check out our Land Rover trails and book us. Nature, landmarks, local customs, experience it like a local.👊🐺 #portugal #holidays  #algarve  #activities #nature  #fimdesemana  #lisbon #vacationmode #wildlife #horses #defender  #series #beirabaixa  #offroad #enjoyinglife #lifestyle #horsebackriding #travel #blogger #viagem #ferias #adventure #landscape #serradaestrela #explore #wonderfulplaces #overland #landytrails #tour",3,1910396048633180518,false,,6116510341,BqDFxWjFzFm,portugal,series,lisbon,defender,landscape,enjoyinglife,fimdesemana,travel,1541956977,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7786b1baaebe3b9a94eda4e71ce2e092/5C898EDC/t51.2885-15/e35/c236.0.608.608/s150x150/44477563_197394397841465_4097767762597423175_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8e7edaa7aa277329d6f4a645d42c3581/5C88F696/t51.2885-15/e35/c236.0.608.608/s240x240/44477563_197394397841465_4097767762597423175_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0935268019fd543d551f02aa4c9f4869/5C70C92C/t51.2885-15/e35/c236.0.608.608/s320x320/44477563_197394397841465_4097767762597423175_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b39de06268e116b21b63de9a3842925d/5C838A76/t51.2885-15/e35/c236.0.608.608/s480x480/44477563_197394397841465_4097767762597423175_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6cec818a94160dbfd9e96091679228d/5C65E5CD/t51.2885-15/e35/c236.0.608.608/44477563_197394397841465_4097767762597423175_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f6cec818a94160dbfd9e96091679228d/5C65E5CD/t51.2885-15/e35/c236.0.608.608/44477563_197394397841465_4097767762597423175_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7c61b0d0cec1c1cc7b9b09d8835bccb/5C76CFA4/t51.2885-15/e35/44477563_197394397841465_4097767762597423175_n.jpg,,,,,,algarve,vacationmode,blogger,LandRover,horses,activities,nature,offroad,holidays,overland,explore,serradaestrela,adventure,viagem,horsebackriding,landytrails,wildlife,lifestyle,wonderfulplaces,tour,,,,,,,,,,false,ferias,beirabaixa,
